----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
21-03 16:11:32|  1   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:33|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:34|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:35|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:36|  1   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:37|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:38|  1   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:39|  5   1  94   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:40|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:41|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:42|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:43|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:44|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:45|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:46|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:47|  2   0  97   0   0|5425M  255M   68k 2125M|   0  9218B
21-03 16:11:48|  2   1  97   0   0|5425M  255M   68k 2125M|   0    33k
21-03 16:11:49|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:50|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:51|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:52|  3   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:53|  1   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:54|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:55|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:56|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:57|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:11:58|  3   1  96   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:11:59|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:00|  2   0  96   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:01|  2   0  97   0   0|5426M  255M   68k 2125M|   0  3075B
21-03 16:12:02|  1   1  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:03|  3   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:04|  2   1  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:05|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:06|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:07|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:08|  2   1  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:09|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:10|  2   1  97   0   0|5426M  255M   68k 2125M|   0  4095B
21-03 16:12:11|  3   1  96   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:12|  2   0  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:13|  3   1  96   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:14|  2   0  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:15|  3   1  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:16|  2   1  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:17|  1   1  97   0   0|5426M  254M   68k 2125M|   0  1024B
21-03 16:12:18|  1   0  97   0   0|5426M  254M   68k 2125M|   0    21k
21-03 16:12:19|  2   1  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:20|  4   0  96   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:21|  2   1  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:22|  2   0  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:23|  1   1  98   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:24|  2   0  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:25|  3   1  97   0   0|5427M  254M   68k 2125M|   0    36k
21-03 16:12:26|  2   0  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:27|  2   1  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:28|  2   0  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:29|  2   1  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:30|  1   0  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:31|  3   1  97   0   0|5427M  254M   68k 2125M|   0  5123B
21-03 16:12:32|  2   0  96   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:33|  3   1  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:34|  1   0  97   0   0|5427M  254M   68k 2125M|   0     0 
21-03 16:12:35|  2   1  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:36|  2   0  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:37|  3   1  96   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:38|  2   1  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:39|  2   0  96   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:40|  3   0  98   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:41|  1   1  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:42|  2   0  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:43|  4   1  96   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:44|  2   0  97   0   0|5426M  254M   68k 2125M|   0     0 
21-03 16:12:45|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:46|  2   1  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:47|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:48|  1   1  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:49|  3   1  98   0   0|5426M  255M   68k 2125M|   0    10k
21-03 16:12:50|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:51|  2   1  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:52|  2   1  96   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:53|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:54|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:55|  2   1  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:56|  4   1  96   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:57|  2   0  97   0   0|5426M  255M   68k 2125M|   0    40k
21-03 16:12:58|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:12:59|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:13:00|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:13:01|  2   0  97   0   0|5425M  255M   68k 2125M|   0  3070B
21-03 16:13:02|  3   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:13:03|  1   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:04|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:05|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:06|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:07|  4   0  96   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:08|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:09|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:10|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:11|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:12|  2   1  96   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:13|  2   0  98   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:14|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:15|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:16|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:17|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:18|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:19|  4   1  96   0   0|5425M  256M   68k 2125M|   0  2048B
21-03 16:13:20|  2   0  97   0   0|5425M  256M   68k 2125M|   0  8192B
21-03 16:13:21|  3   1  98   0   0|5425M  256M   68k 2125M|   0  1024B
21-03 16:13:22|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:23|  1   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:24|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:25|  3   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:26|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:27|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:28|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:29|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:30|  3   0  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:13:31|  2   1  97   0   0|5425M  255M   68k 2125M|   0  4098B
21-03 16:13:32|  1   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:13:33|  2   1  98   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:34|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:35|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:36|  6   0  85   7   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:37|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:38|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:39|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:40|  3   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:41|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:42|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:43|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:44|  4   1  96   0   0|5425M  256M   68k 2125M|   0  4098B
21-03 16:13:45|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:46|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:47|  2   0  96   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:48|  3   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:49|  2   0  97   0   0|5425M  256M   68k 2125M|   0    17k
21-03 16:13:50|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:51|  1   1  97   0   0|5425M  256M   68k 2125M|   0  5119B
21-03 16:13:52|  3   1  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:13:53|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:54|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:55|  2   1  98   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:56|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:13:57|  3   0  96   0   0|5425M  255M   68k 2125M|   0    56k
21-03 16:13:58|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:13:59|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:00|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:01|  2   1  97   0   0|5425M  255M   68k 2125M|   0  4096B
21-03 16:14:02|  2   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:14:03|  1   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:04|  2   0  98   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:05|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:06|  1   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:07|  5   1  94   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:08|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:09|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:10|  1   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:11|  2   1  98   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:12|  2   0  96   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:13|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:14|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:15|  2   0  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:16|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:17|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:18|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:19|  2   1  97   0   0|5425M  255M   68k 2125M|   0    17k
21-03 16:14:20|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:21|  2   0  97   0   0|5425M  255M   68k 2125M|   0  1024B
21-03 16:14:22|  2   0  97   0   0|5425M  255M   68k 2125M|   0  8192B
21-03 16:14:23|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:24|  3   1  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:25|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:26|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:27|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:28|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:29|  1   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:30|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:31|  2   0  98   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:32|  2   0  97   0   0|5425M  256M   68k 2125M|   0  5120B
21-03 16:14:33|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:34|  1   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:35|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:36|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:37|  3   1  96   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:38|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:39|  3   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:40|  1   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:41|  3   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:42|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:43|  4   1  96   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:44|  1   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:45|  3   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:46|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:47|  2   1  98   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:48|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:49|  4   1  95   0   0|5425M  255M   68k 2125M|   0    19k
21-03 16:14:50|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:51|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:14:52|  3   1  96   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:53|  2   0  97   0   0|5425M  256M   68k 2125M|   0  1025B
21-03 16:14:54|  2   0  97   0   0|5425M  256M   68k 2125M|   0  4093B
21-03 16:14:55|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:56|  2   1  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:57|  3   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:58|  1   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:14:59|  2   0  97   0   0|5425M  256M   68k 2125M|   0     0 
21-03 16:15:00|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:01|  3   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:02|  2   0  97   0   0|5426M  255M   68k 2125M|   0  4093B
21-03 16:15:03|  1   0  97   0   0|5426M  255M   68k 2125M|   0     0 
21-03 16:15:04|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:05|  3   1  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:06|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:07|  2   1  94   3   0|5426M  255M   68k 2125M| 180k    0 
21-03 16:15:08|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:09|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:10|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:11|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:12|  1   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:13|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:14|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:15|  2   1  96   0   0|5425M  255M   68k 2125M| 120k    0 
21-03 16:15:16|  4   1  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:17|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:18|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:19|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:20|  2   1  97   0   0|5425M  255M   68k 2125M|   0    26k
21-03 16:15:21|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:22|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:23|  2   0  97   0   0|5425M  255M   68k 2125M|   0    36k
21-03 16:15:24|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:25|  2   1  97   0   0|5425M  255M   68k 2125M|   0  9214B
21-03 16:15:26|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:27|  2   1  97   0   0|5425M  255M   68k 2125M|   0  6152B
21-03 16:15:28|  1   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:29|  3   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:30|  2   0  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:31|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:32|  2   0  98   0   0|5425M  255M   68k 2125M|   0  5121B
21-03 16:15:33|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:34|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:35|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:36|  2   1  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:37|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:38|  3   1  96   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:39|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:40|  2   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:41|  3   0  97   0   0|5425M  255M   68k 2125M|   0     0 
21-03 16:15:42|  2   1  96   0   0|5425M  255M   68k 2126M| 224k 5120B
21-03 16:15:43|  3   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:44|  1   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:45|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:46|  3   0  96   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:47|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:48|  2   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:49|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:50|  2   0  97   0   0|5425M  255M   68k 2126M|   0    47k
21-03 16:15:51|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:52|  5   1  94   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:53|  1   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:54|  3   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:55|  1   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:56|  3   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:15:57|  2   0  97   0   0|5425M  255M   68k 2126M|   0  5125B
21-03 16:15:58|  2   0  97   0   0|5425M  255M   68k 2126M|   0   320k
21-03 16:15:59|  2   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:00|  2   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:01|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:02|  3   1  97   0   0|5425M  255M   68k 2126M|   0  3073B
21-03 16:16:03|  2   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:04|  3   0  96   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:05|  2   0  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:06|  2   0  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:07|  2   0  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:08|  2   1  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:09|  3   1  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:10|  2   0  98   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:11|  1   1  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:12|  2   0  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:13|  2   0  97   0   0|5426M  254M   68k 2126M|   0    12k
21-03 16:16:14|  2   1  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:15|  3   0  95   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:16|  1   0  97   0   0|5426M  254M   68k 2126M|   0     0 
21-03 16:16:17|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:18|  1   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:19|  3   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:20|  1   0  97   0   0|5425M  255M   68k 2126M|   0    45k
21-03 16:16:21|  2   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:22|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:23|  3   0  97   0   0|5425M  255M   68k 2126M|   0    36k
21-03 16:16:24|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:25|  2   0  97   0   0|5425M  255M   68k 2126M|   0     0 
21-03 16:16:26|  2   1  97   0   0|5425M  255M   68k 2126M|   0     0 
