----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
03-03 16:56:14| 97   2   1   1   0|2096M  123M  216k 5581M|  38M   56k
03-03 16:56:15| 87   1   1  11   0|2096M  129M  208k 5575M|  33M   59k
03-03 16:56:16| 97   1   1   0   0|2096M  128M  200k 5576M|  38M   60k
03-03 16:56:17| 97   1   1   2   0|2096M  126M  192k 5578M|  38M   36k
03-03 16:56:18| 97   2   1   0   0|2095M  126M  192k 5579M|  39M   64k
03-03 16:56:19| 97   1   0   0   0|2095M  125M  192k 5580M|  38M   20k
03-03 16:56:20| 96   2   2   1   0|2094M  124M  192k 5581M|  38M   44k
03-03 16:56:21| 97   1   0   1   0|2095M  122M  188k 5582M|  39M   28k
03-03 16:56:22| 97   1   1   1   0|2095M  121M  188k 5583M|  38M   92k
03-03 16:56:23| 96   2   1   1   0|2096M  138M  188k 5566M|  39M   56k
03-03 16:56:24| 98   1   1   1   0|2097M  136M  188k 5567M|  38M   69k
03-03 16:56:25| 97   1   0   0   0|2094M  137M  188k 5568M|  39M   60k
03-03 16:56:26| 97   1   1   0   0|2096M  135M  188k 5569M|  39M 8192B
03-03 16:56:27| 94   1   1   5   0|2096M  136M  188k 5568M|  36M   44k
03-03 16:56:28| 98   1   0   1   0|2096M  138M  188k 5565M|  39M   52k
03-03 16:56:29| 98   1   0   0   0|2096M  137M  188k 5567M|  39M   68k
03-03 16:56:30| 98   1   1   1   0|2094M  137M  188k 5568M|  39M   24k
03-03 16:56:31| 98   1   1   0   0|2095M  135M  188k 5569M|  38M   84k
03-03 16:56:32| 97   1   1   0   0|2095M  134M  188k 5571M|  39M 4096B
03-03 16:56:33| 99   1   1   0   0|2095M  132M  188k 5572M|  39M   60k
03-03 16:56:34| 98   1   0   0   0|2095M  131M  188k 5574M|  39M   32k
03-03 16:56:35| 97   1   1   2   0|2096M  129M  188k 5575M|  39M   40k
03-03 16:56:36| 96   2   1   1   0|2098M  130M  188k 5572M|  38M   84k
03-03 16:56:37| 97   2   0   1   0|2096M  130M  188k 5574M|  39M   40k
03-03 16:56:38| 98   2   1   0   0|2096M  128M  188k 5576M|  39M 4096B
03-03 16:56:39| 97   1   1   0   0|2095M  128M  188k 5577M|  39M   88k
03-03 16:56:40| 97   2   1   0   0|2096M  125M  188k 5578M|  39M    0 
03-03 16:56:41| 95   1   1   3   0|2096M  125M  188k 5579M|  38M   92k
03-03 16:56:42| 98   1   1   0   0|2096M  124M  188k 5580M|  39M   36k
03-03 16:56:43| 98   1   1   0   0|2095M  123M  188k 5581M|  39M   70k
03-03 16:56:44| 96   2   0   1   0|2097M  139M  188k 5564M|  38M   64k
03-03 16:56:45| 91   1   2   6   0|2097M  124M  188k 5579M|  34M   63k
03-03 16:56:46| 97   2   1   1   0|2097M  124M  188k 5580M|  39M 4096B
03-03 16:56:47| 96   1   0   1   0|2097M  122M  188k 5581M|  38M   88k
03-03 16:56:48| 98   2   1   0   0|2098M  138M  188k 5564M|  39M   72k
03-03 16:56:49| 88   1   3   8   0|2096M  123M  188k 5581M|  35M   24k
03-03 16:56:50| 48   1  20  31   0|2098M  134M  188k 5568M|  26M   16k
03-03 16:56:51| 97   2   1   1   0|2097M  133M  188k 5569M|  39M   80k
03-03 16:56:52| 97   1   0   1   0|2097M  132M  188k 5571M|  39M   20k
03-03 16:56:53| 79   1   1  20   0|2098M  135M  188k 5567M|  33M   36k
03-03 16:56:54| 90   1   2   6   0|2098M  126M  188k 5576M|  36M   60k
03-03 16:56:55| 52   1  19  28   0|2098M  125M  188k 5577M|  27M   40k
03-03 16:56:56| 48   0   8  42   0|2098M  124M  188k 5578M|  26M   24k
03-03 16:56:57| 46   1  18  36   0|2098M  124M  188k 5578M|  26M   33k
03-03 16:56:58| 44   1  24  31   0|2098M  125M  188k 5577M|  27M   52k
03-03 16:56:59| 26   0  19  54   0|2098M  128M  188k 5574M|  21M    0 
03-03 16:57:00| 31   1  15  53   0|2100M  122M  188k 5578M|  22M   12k
03-03 16:57:01| 30   1  17  53   0|2098M  127M  188k 5575M|  23M   52k
03-03 16:57:02| 29   0  19  51   0|2097M  124M  188k 5580M|  22M    0 
03-03 16:57:03| 30   1   3  66   0|2097M  127M  188k 5576M|  23M 4093B
03-03 16:57:04| 30   1   8  62   0|2096M  124M  188k 5580M|  21M   44k
03-03 16:57:05| 30   1  17  52   0|2095M  123M  188k 5582M|  20M    0 
03-03 16:57:06| 92   1   2   5   0|2094M  122M  188k 5584M|  38M   48k
03-03 16:57:07| 97   2   1   0   0|2098M  122M  188k 5579M|  38M   48k
03-03 16:57:08| 83   1   1  15   0|2098M  122M  188k 5579M|  28M 4096B
03-03 16:57:09| 95   2   1   2   0|2100M  126M  188k 5574M|  46M   48k
03-03 16:57:10| 69   1   1  29   0|2099M  124M  188k 5577M|  38M   28k
03-03 16:57:11| 45   1   9  46   0|2101M  130M  188k 5569M|  27M   32k
03-03 16:57:12| 40   1   5  54   0|2100M  124M  188k 5576M|  24M 4095B
03-03 16:57:13| 38   0  12  49   0|2101M  127M  188k 5571M|  22M   29k
03-03 16:57:14| 93   2   1   4   0|2100M  127M  188k 5573M|  38M   32k
03-03 16:57:15| 92   1   2   4   0|2099M  136M  188k 5566M|  37M   75k
03-03 16:57:16| 96   2   1   3   0|2098M  124M  188k 5578M|  38M   16k
03-03 16:57:17| 97   1   0   1   0|2099M  128M  188k 5573M|  38M   32k
03-03 16:57:18| 98   1   1   1   0|2099M  126M  188k 5575M|  39M   32k
03-03 16:57:19| 53   1   0  46   0|2099M  122M  188k 5579M|  20M    0 
03-03 16:57:20| 17   1   5  76   0|2099M  121M  188k 5579M|9548k  164k
03-03 16:57:21| 31   1  10  59   0|2102M  123M  188k 5575M|  23M   32k
03-03 16:57:22| 26   1  20  53   0|2100M  129M  188k 5571M|  21M 4096B
03-03 16:57:23| 28   0  34  37   0|2100M  123M  188k 5576M|  23M   16k
03-03 16:57:24| 29   0  26  45   0|2098M  132M  188k 5570M|  22M   24k
03-03 16:57:25| 29   1  16  54   0|2097M  126M  188k 5576M|  23M   36k
03-03 16:57:26| 30   1  19  50   0|2095M  123M  188k 5582M|  23M  413k
03-03 16:57:27| 27   1   8  63   0|2095M  129M  188k 5575M|  20M 8185B
03-03 16:57:28| 35   1  13  51   0|2095M  125M  188k 5580M|  22M   48k
03-03 16:57:29| 30   1  19  49   0|2094M  124M  188k 5582M|  20M    0 
03-03 16:57:30| 31   0   5  63   0|2094M  121M  188k 5585M|  20M   16k
03-03 16:57:31| 31   1  11  57   0|2092M  126M  188k 5582M|  23M 8186B
03-03 16:57:32| 30   1  14  55   0|2092M  121M  188k 5586M|  22M   24k
03-03 16:57:33| 38   1   1  60   0|2092M  125M  188k 5582M|  24M   40k
03-03 16:57:34| 29   0  11  59   0|2091M  122M  188k 5586M|  21M    0 
03-03 16:57:35| 34   1   8  57   0|2093M  125M  188k 5582M|  22M    0 
03-03 16:57:36| 46   1  20  31   0|2092M  123M  188k 5584M|  28M   32k
03-03 16:57:37| 31   1  17  51   0|2092M  128M  188k 5581M|  22M   60k
03-03 16:57:38| 32   1  12  54   0|2101M  128M  188k 5571M|  25M    0 
03-03 16:57:39| 84   1   1  13   0|2100M  126M  188k 5574M|  40M   32k
03-03 16:57:40| 64   1   2  33   0|2100M  127M  188k 5573M|  33M   40k
03-03 16:57:41| 41   1  16  42   0|2100M  121M  188k 5579M|  24M   32k
03-03 16:57:42| 96   1   1   1   0|2100M  126M  188k 5574M|  39M   24k
03-03 16:57:43| 97   1   1   1   0|2101M  122M  188k 5577M|  38M   40k
03-03 16:57:44| 98   1   0   0   0|2101M  128M  188k 5571M|  39M   23k
03-03 16:57:45| 94   2   1   3   0|2101M  125M  188k 5574M|  38M   60k
03-03 16:57:46| 97   2   1   1   0|2101M  121M  188k 5578M|  39M    0 
03-03 16:57:47| 97   1   1   1   0|2102M  126M  188k 5572M|  38M   60k
03-03 16:57:48| 97   2   1   1   0|2102M  124M  188k 5574M|  38M   28k
03-03 16:57:49| 97   1   1   1   0|2103M  134M  188k 5563M|  39M   52k
03-03 16:57:50| 97   2   1   1   0|2102M  135M  188k 5562M|  39M   28k
03-03 16:57:51| 97   1   0   1   0|2102M  124M  188k 5574M|  39M 4096B
03-03 16:57:52| 98   2   1   1   0|2103M  128M  188k 5569M|  38M   44k
03-03 16:57:53| 97   1   1   0   0|2102M  125M  188k 5572M|  38M   60k
03-03 16:57:54| 97   1   0   1   0|2103M  127M  188k 5570M|  38M   12k
03-03 16:57:55| 97   2   1   0   0|2102M  127M  188k 5571M|  39M   44k
03-03 16:57:56| 96   2   1   1   0|2102M  127M  188k 5571M|  38M   60k
03-03 16:57:57| 96   1   1   2   0|2103M  125M  188k 5572M|  38M   28k
03-03 16:57:58| 98   2   1   0   0|2102M  125M  188k 5573M|  39M   65k
03-03 16:57:59| 98   1   0   0   0|2102M  123M  188k 5574M|  38M   36k
03-03 16:58:00| 96   2   1   0   0|2102M  122M  188k 5575M|  38M   36k
03-03 16:58:01| 96   2   1   1   0|2105M  137M  188k 5557M|  38M   24k
03-03 16:58:02| 79  18   0   3   0|2113M  122M  188k 5564M|  34M   20k
03-03 16:58:03| 92   7   1   0   0|2112M  130M  188k 5558M|  33M 1224k
03-03 16:58:04| 92   7   1   0   0|2112M  138M  188k 5550M|  32M   52k
03-03 16:58:05| 95   4   0   0   0|2111M  122M  188k 5566M|  35M   20k
03-03 16:58:06| 98   1   1   0   0|2112M  136M  188k 5551M|  38M   56k
03-03 16:58:07| 94   1   2   3   0|2110M  139M  188k 5549M|  38M   48k
03-03 16:58:08| 97   2   1   1   0|2110M  139M  188k 5550M|  39M   92k
03-03 16:58:09| 98   1   1   0   0|2108M  125M  188k 5567M|  39M 8192B
03-03 16:58:10| 97   1   1   1   0|2108M  123M  188k 5568M|  38M   52k
03-03 16:58:11| 97   2   1   1   0|2109M  139M  188k 5551M|  39M  496k
03-03 16:58:12| 97   1   1   1   0|2109M  138M  188k 5552M|  38M  265k
03-03 16:58:13| 95   4   1   1   0|2104M  125M  188k 5571M|  38M   40k
03-03 16:58:14| 95   1   1   3   0|2104M  125M  188k 5570M|  38M  122k
03-03 16:58:15| 93   1   1   5   0|2105M  127M  188k 5568M|  36M  103k
03-03 16:58:16| 94   2   1   4   0|2104M  130M  188k 5565M|  36M 8199B
03-03 16:58:17| 97   1   0   0   0|2105M  129M  188k 5566M|  38M   88k
03-03 16:58:18| 98   2   0   0   0|2103M  130M  188k 5566M|  39M   28k
03-03 16:58:19| 97   1   1   1   0|2104M  129M  188k 5566M|  38M   52k
03-03 16:58:20| 97   1   1   1   0|2106M  127M  188k 5567M|  38M   56k
03-03 16:58:21| 97   2   1   0   0|2106M  126M  188k 5568M|  38M   72k
03-03 16:58:22| 98   1   0   1   0|2104M  126M  188k 5569M|  39M   40k
03-03 16:58:23| 98   1   1   0   0|2105M  124M  188k 5571M|  39M   56k
03-03 16:58:24| 97   1   1   1   0|2105M  123M  188k 5571M|  38M   56k
03-03 16:58:25| 98   1   1   0   0|2104M  123M  188k 5573M|  39M   52k
03-03 16:58:26| 97   1   1   1   0|2106M  138M  188k 5555M|  38M   92k
03-03 16:58:27| 98   1   0   0   0|2106M  138M  188k 5557M|  39M   20k
03-03 16:58:28| 96   1   1   2   0|2106M  137M  188k 5557M|  38M   56k
03-03 16:58:29| 97   2   1   0   0|2106M  136M  188k 5558M|  38M   60k
03-03 16:58:30| 97   1   1   1   0|2105M  135M  188k 5559M|  39M  712k
03-03 16:58:31| 97   1   0   1   0|2105M  134M  188k 5560M|  38M 4096B
03-03 16:58:32| 97   1   1   1   0|2105M  133M  188k 5561M|  38M   72k
03-03 16:58:33| 98   2   1   0   0|2107M  130M  188k 5562M|  39M   68k
03-03 16:58:34| 97   1   0   0   0|2107M  129M  188k 5564M|  39M   64k
03-03 16:58:35| 97   1   1   1   0|2107M  128M  188k 5565M|  39M   24k
03-03 16:58:36| 98   1   1   0   0|2105M  129M  188k 5566M|  38M   76k
03-03 16:58:37| 97   1   1   0   0|2106M  126M  188k 5567M|  38M   16k
03-03 16:58:38| 97   2   1   1   0|2106M  125M  188k 5568M|  38M   88k
03-03 16:58:39| 98   1   0   0   0|2105M  125M  188k 5569M|  38M   20k
03-03 16:58:40| 96   1   1   1   0|2105M  124M  188k 5570M|  39M   48k
03-03 16:58:41| 96   2   2   1   0|2106M  122M  188k 5572M|  38M   48k
03-03 16:58:42| 97   2   1   0   0|2106M  122M  188k 5572M|  38M   44k
03-03 16:58:43| 98   1   1   0   0|2106M  138M  188k 5555M|  39M   49k
03-03 16:58:44| 98   1   0   0   0|2106M  137M  188k 5556M|  39M  322k
03-03 16:58:45| 98   1   1   0   0|2106M  135M  188k 5558M|  39M 5120B
03-03 16:58:46| 87   1   2   8   0|2106M  122M  188k 5572M|  32M   59k
03-03 16:58:47| 96   1   1   2   0|2107M  139M  188k 5553M|  38M   80k
03-03 16:58:48| 97   1   1   1   0|2106M  139M  188k 5555M|  39M  336k
03-03 16:58:49| 98   1   1   0   0|2107M  137M  188k 5556M|  38M 5120B
03-03 16:58:50| 97   2   0   1   0|2107M  135M  188k 5557M|  38M   84k
03-03 16:58:51| 97   1   1   1   0|2108M  135M  188k 5557M|  38M   52k
03-03 16:58:52| 98   1   1   0   0|2108M  133M  188k 5559M|  39M   76k
03-03 16:58:53| 97   1   1   0   0|2107M  132M  188k 5560M|  38M   48k
03-03 16:58:54| 97   1   0   0   0|2107M  131M  188k 5561M|  39M   68k
03-03 16:58:55| 98   1   1   0   0|2107M  131M  188k 5562M|  38M  176k
03-03 16:58:56| 97   1   1   1   0|2108M  129M  188k 5563M|  38M   76k
03-03 16:58:57| 97   2   0   0   0|2109M  127M  188k 5564M|  38M   12k
03-03 16:58:58| 97   1   1   1   0|2107M  127M  188k 5565M|  38M   48k
03-03 16:58:59| 98   1   1   0   0|2108M  125M  188k 5566M|  39M   48k
03-03 16:59:00| 98   2   1   0   0|2109M  124M  188k 5567M|  38M   84k
03-03 16:59:01| 97   1   1   0   0|2108M  123M  188k 5569M|  39M   36k
03-03 16:59:02| 94   1   0   4   0|2108M  123M  188k 5569M|  37M   56k
03-03 16:59:03| 71   1   0  27   0|2108M  131M  188k 5560M|  28M   76k
03-03 16:59:04| 22   1   3  74   0|2108M  127M  188k 5565M|5513k  128k
03-03 16:59:05| 88   2   2   9   0|2108M  123M  188k 5568M|  41M   12k
03-03 16:59:06| 30   1  17  51   0|2109M  136M  188k 5554M|  23M   20k
03-03 16:59:07| 32   1  19  48   0|2109M  132M  188k 5558M|  23M   40k
03-03 16:59:08| 31   1  35  33   0|2112M  128M  188k 5560M|  20M   40k
03-03 16:59:09| 33   1  37  30   0|2111M  128M  188k 5561M|  20M  276k
03-03 16:59:10| 30   0   3  65   0|2110M  127M  188k 5563M|  20M 4094B
03-03 16:59:11| 30   1  20  50   0|2110M  125M  188k 5565M|  21M   16k
03-03 16:59:12| 31   1  10  58   0|2111M  139M  188k 5550M|  22M   20k
03-03 16:59:13| 32   1  16  51   0|2110M  137M  188k 5553M|  22M   64k
03-03 16:59:14| 32   1  13  54   0|2109M  134M  188k 5557M|  22M 8195B
03-03 16:59:15| 30   1  38  33   0|2109M  132M  188k 5558M|  20M   24k
03-03 16:59:16| 65   2   3  31   0|2108M  124M  188k 5568M|  29M   57k
03-03 16:59:17| 98   2   0   1   0|2111M  135M  188k 5554M|  38M   56k
03-03 16:59:18| 97   1   1   0   0|2110M  138M  188k 5551M|  38M   76k
03-03 16:59:19| 97   1   1   1   0|2110M  137M  188k 5553M|  39M   36k
03-03 16:59:20| 97   1   0   0   0|2112M  134M  188k 5554M|  38M  104k
03-03 16:59:21| 96   1   1   1   0|2112M  133M  188k 5554M|  38M   16k
03-03 16:59:22| 98   1   1   0   0|2111M  133M  188k 5556M|  38M   44k
03-03 16:59:23| 96   2   1   1   0|2112M  132M  188k 5556M|  38M   40k
03-03 16:59:24| 97   1   1   1   0|2112M  130M  188k 5558M|  39M   44k
03-03 16:59:25| 97   2   1   1   0|2112M  129M  188k 5558M|  39M   44k
03-03 16:59:26| 96   1   1   1   0|2111M  129M  188k 5559M|  37M   36k
03-03 16:59:27| 62   1  11  27   0|2112M  135M  188k 5552M|  31M    0 
03-03 16:59:28| 43   1  13  43   0|2112M  129M  188k 5559M|  25M   28k
03-03 16:59:29| 48   1   6  44   0|2112M  122M  188k 5566M|  27M   76k
03-03 16:59:30| 48   1   7  45   0|2108M  125M  188k 5567M|  27M    0 
03-03 16:59:31| 32   1  10  57   0|2110M  124M  188k 5565M|  24M   20k
03-03 16:59:32| 27   1  25  47   0|2112M  127M  188k 5561M|  22M   60k
03-03 16:59:33| 37   1   9  52   0|2111M  132M  188k 5557M|  23M   12k
03-03 16:59:34| 32   1  19  49   0|2110M  127M  188k 5563M|  23M   20k
03-03 16:59:35| 30   0  26  44   0|2108M  123M  188k 5568M|  23M   20k
03-03 16:59:36| 29   1  21  49   0|2109M  127M  188k 5564M|  22M 8192B
03-03 16:59:37| 30   0   5  64   0|2106M  124M  188k 5569M|  23M   60k
03-03 16:59:38| 26   0  24  49   0|2107M  129M  188k 5564M|  22M   16k
03-03 16:59:39| 30   1  23  47   0|2106M  124M  188k 5569M|  23M   20k
03-03 16:59:40| 29   1  12  58   0|2107M  128M  188k 5565M|  23M   40k
03-03 16:59:41| 27   0  24  47   0|2105M  124M  188k 5570M|  23M    0 
03-03 16:59:42| 30   1  14  55   0|2105M  127M  188k 5567M|  22M   20k
03-03 16:59:43| 34   1  15  50   0|2104M  123M  188k 5572M|  23M   32k
03-03 16:59:44| 38   1  11  50   0|2105M  125M  188k 5570M|  24M   32k
03-03 16:59:45| 30   1  21  48   0|2108M  126M  188k 5566M|  23M  140k
03-03 16:59:46| 28   0  25  46   0|2110M  128M  188k 5562M|  22M 7168B
03-03 16:59:47| 29   1  26  45   0|2111M  123M  188k 5566M|  22M   12k
03-03 16:59:48| 29   1   8  63   0|2110M  137M  188k 5553M|  23M   24k
03-03 16:59:49| 30   0   3  67   0|2110M  122M  188k 5567M|  23M   28k
03-03 16:59:50| 29   1  20  49   0|2112M  125M  188k 5563M|  21M   41k
03-03 16:59:51| 29   1  12  58   0|2111M  127M  188k 5561M|  20M   68k
03-03 16:59:52| 32   1   8  60   0|2111M  134M  188k 5555M|  20M   36k
03-03 16:59:53| 29   0  23  47   0|2111M  122M  188k 5566M|  20M    0 
03-03 16:59:54| 33   1  18  48   0|2113M  135M  188k 5552M|  22M   44k
03-03 16:59:55| 35   1   7  56   0|2109M  122M  188k 5568M|  24M 4093B
03-03 16:59:56| 28   1  19  53   0|2108M  129M  188k 5563M|  23M   20k
03-03 16:59:57| 29   1   3  66   0|2109M  124M  188k 5567M|  21M   28k
03-03 16:59:58| 34   1   4  61   0|2111M  124M  188k 5565M|  24M 8171B
03-03 16:59:59| 41   1   8  50   0|2112M  123M  188k 5564M|  26M   60k
03-03 17:00:00| 29   1   3  69   0|2109M  122M  188k 5569M|  23M   12k
03-03 17:00:01| 28   1   8  63   0|2110M  124M  188k 5565M|  22M   28k
03-03 17:00:02| 31   1  11  56   0|2112M  126M  188k 5562M|  23M   28k
03-03 17:00:03| 31   1   5  63   0|2111M  122M  188k 5567M|  22M   12k
03-03 17:00:04| 31   1   1  67   0|2109M  126M  188k 5564M|  24M   68k
03-03 17:00:05| 28   1  27  45   0|2108M  123M  188k 5569M|  22M    0 
03-03 17:00:06| 27   1  27  45   0|2109M  127M  188k 5564M|  22M   24k
03-03 17:00:07| 29   1  12  58   0|2107M  124M  188k 5569M|  22M   28k
03-03 17:00:08| 29   1   3  67   0|2106M  129M  188k 5565M|  22M 8191B
03-03 17:00:09| 28   1  25  45   0|2106M  124M  188k 5570M|  23M   40k
03-03 17:00:10| 27   1  16  56   0|2105M  128M  188k 5567M|  23M   16k
03-03 17:00:11| 30   1   4  65   0|2103M  123M  188k 5573M|  23M   36k
03-03 17:00:12| 32   0  18  50   0|2111M  128M  188k 5561M|  23M   16k
03-03 17:00:13| 29   1  15  55   0|2111M  122M  188k 5567M|  23M   20k
03-03 17:00:14| 29   1  22  48   0|2111M  135M  188k 5553M|  23M   20k
03-03 17:00:15| 28   1   9  63   0|2109M  123M  188k 5568M|  23M  151k
03-03 17:00:16| 29   1  19  52   0|2110M  127M  188k 5562M|  21M 3072B
03-03 17:00:17| 29   1   5  65   0|2108M  123M  188k 5568M|  23M   20k
03-03 17:00:18| 32   1  11  58   0|2110M  126M  188k 5564M|  22M   32k
03-03 17:00:19| 33   0  12  54   0|2106M  124M  188k 5569M|  22M   16k
03-03 17:00:20| 26   1  26  47   0|2106M  124M  188k 5570M|  23M   65k
03-03 17:00:21| 33   1   7  59   0|2103M  123M  188k 5574M|  22M    0 
03-03 17:00:22| 32   1   4  62   0|2102M  129M  188k 5569M|  22M   16k
03-03 17:00:23| 36   1  30  33   0|2102M  129M  188k 5569M|  26M   56k
03-03 17:00:24| 29   1  19  52   0|2111M  123M  188k 5566M|  23M    0 
03-03 17:00:25| 33   1   7  57   0|2116M  122M  188k 5561M|  22M   52k
03-03 17:00:26| 35   1  11  54   0|2117M  127M  188k 5555M|  24M 4099B
03-03 17:00:27| 37   1  17  45   0|2117M  127M  188k 5555M|  26M   48k
03-03 17:00:28| 37   1  15  47   0|2116M  124M  188k 5559M|  23M   24k
03-03 17:00:29| 93   1   1   5   0|2117M  129M  188k 5554M|  39M   44k
03-03 17:00:30| 96   2   1   1   0|2117M  123M  188k 5559M|  39M   96k
03-03 17:00:31| 31   1  17  51   0|2118M  126M  188k 5555M|  21M    0 
03-03 17:00:32| 26   1  21  52   0|2120M  129M  188k 5551M|  22M 5117B
03-03 17:00:33| 28   1  13  58   0|2119M  124M  188k 5556M|  22M 4099B
03-03 17:00:34| 32   0   6  61   0|2119M  128M  188k 5552M|  23M   68k
03-03 17:00:35| 30   1  16  53   0|2118M  125M  188k 5556M|  22M   12k
03-03 17:00:36| 32   1  12  56   0|2118M  122M  188k 5560M|  22M   44k
03-03 17:00:37| 25   1  12  62   0|2119M  136M  188k 5545M|  22M   40k
03-03 17:00:38| 33   1   7  59   0|2116M  124M  188k 5559M|  23M    0 
03-03 17:00:39| 32   1   1  66   0|2116M  124M  188k 5559M|  22M   56k
03-03 17:00:40| 28   1  21  50   0|2117M  128M  188k 5555M|  22M    0 
03-03 17:00:41| 29   0  15  54   0|2117M  122M  188k 5560M|  22M   12k
03-03 17:00:42| 31   1   3  66   0|2117M  126M  188k 5557M|  23M   24k
03-03 17:00:43| 27   1  21  50   0|2117M  123M  188k 5559M|  21M   32k
03-03 17:00:44| 30   1  13  57   0|2119M  136M  188k 5544M|  21M   20k
03-03 17:00:45| 29   1   1  69   0|2118M  132M  188k 5549M|  24M   17k
03-03 17:00:46| 32   1  10  57   0|2118M  129M  188k 5552M|  22M   46k
03-03 17:00:47| 33   1  21  46   0|2118M  125M  188k 5556M|  23M   79k
03-03 17:00:48| 28   0  17  54   0|2118M  122M  188k 5559M|  22M    0 
03-03 17:00:49| 29   1   9  61   0|2120M  135M  188k 5545M|  23M   28k
03-03 17:00:50| 27   0  25  48   0|2119M  131M  188k 5550M|  23M   12k
03-03 17:00:51| 30   1  10  59   0|2119M  128M  188k 5553M|  22M   76k
03-03 17:00:52| 31   0  16  52   0|2118M  124M  188k 5557M|  23M   37k
03-03 17:00:53| 29   1  24  46   0|2118M  138M  188k 5543M|  23M   24k
03-03 17:00:54| 29   1   4  65   0|2119M  133M  188k 5547M|  23M   24k
03-03 17:00:55| 29   1  15  55   0|2119M  129M  188k 5551M|  23M   32k
03-03 17:00:56| 29   1  24  46   0|2119M  126M  188k 5555M|  22M   36k
03-03 17:00:57| 27   1  25  47   0|2119M  122M  188k 5559M|  23M   12k
03-03 17:00:58| 27   0  35  36   0|2120M  134M  188k 5545M|  23M   36k
03-03 17:00:59| 27   1  12  59   0|2119M  133M  188k 5548M|  22M 8181B
03-03 17:01:00| 29   1  26  45   0|2120M  127M  188k 5553M|  23M   12k
03-03 17:01:01| 29   0  25  46   0|2119M  124M  188k 5556M|  23M   36k
03-03 17:01:02| 34   1  10  54   0|2122M  135M  188k 5544M|  24M   33k
03-03 17:01:03| 30   1  14  56   0|2120M  131M  188k 5549M|  24M 4101B
03-03 17:01:04| 29   0  37  34   0|2119M  128M  188k 5553M|  23M   40k
03-03 17:01:05| 29   1  10  59   0|2119M  122M  188k 5558M|  24M   16k
03-03 17:01:06| 34   1  28  38   0|2120M  136M  188k 5543M|  23M   44k
03-03 17:01:07| 28   0  13  58   0|2119M  133M  188k 5547M|  23M 4096B
03-03 17:01:08| 28   1   6  65   0|2118M  130M  188k 5551M|  22M   28k
03-03 17:01:09| 26   1  39  34   0|2119M  127M  188k 5554M|  22M   44k
03-03 17:01:10| 30   1  16  53   0|2118M  123M  188k 5559M|  23M   28k
03-03 17:01:11| 26   1   8  64   0|2118M  137M  188k 5544M|  22M   40k
03-03 17:01:12| 35   0  15  50   0|2118M  132M  188k 5549M|  24M   24k
03-03 17:01:13| 36   1  17  45   0|2117M  127M  188k 5556M|  26M   28k
03-03 17:01:14| 30   1  17  53   0|2117M  123M  188k 5559M|  22M   44k
03-03 17:01:15| 28   1  22  48   0|2117M  138M  188k 5545M|  23M   22k
03-03 17:01:16| 27   1   8  65   0|2118M  134M  188k 5548M|  22M    0 
03-03 17:01:17| 30   0   2  67   0|2118M  130M  188k 5552M|  22M   15k
03-03 17:01:18| 30   1  22  48   0|2118M  126M  188k 5556M|  23M   64k
03-03 17:01:19| 28   1   9  61   0|2119M  139M  188k 5541M|  23M 4092B
03-03 17:01:20| 32   1   9  59   0|2119M  134M  188k 5547M|  24M   24k
