----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
22-03 14:25:03| 20   3  27  48   0|5610M  124M  100k 2076M|  48M   12k
22-03 14:25:04| 25   4  25  46   0|5610M  129M  100k 2072M|  46M 2767k
22-03 14:25:05| 16   3  12  68   0|5611M  136M  100k 2063M|  42M 2051B
22-03 14:25:06| 30   3  13  52   0|5610M  134M  100k 2066M|  28M 4089B
22-03 14:25:07| 16   2  39  43   0|5612M  129M  100k 2070M|  29M  305k
22-03 14:25:08| 17   3  29  51   0|5610M  141M  100k 2060M|  22M  688k
22-03 14:25:09| 16   3  14  66   0|5609M  126M  100k 2075M|  40M  679k
22-03 14:25:10| 19   3  29  46   0|5610M  144M  100k 2057M|  33M 1542k
22-03 14:25:11| 14   3  25  56   0|5609M  138M  100k 2064M|  32M   16k
22-03 14:25:12| 15   3  12  70   0|5608M  137M  100k 2065M|  27M 1024B
22-03 14:25:13| 32   2  19  46   0|5609M  142M  100k 2060M|  19M 2752k
22-03 14:25:14| 14   4  39  42   0|5610M  143M  100k 2057M|  36M 8200B
22-03 14:25:15| 21   3  19  56   0|5610M  132M  100k 2070M|  37M    0 
22-03 14:25:16| 14   4  15  67   0|5612M  144M  100k 2054M|  35M 4096B
22-03 14:25:17| 20   3  28  49   0|5612M  141M  100k 2057M|  28M  705k
22-03 14:25:18| 14   3  20  62   0|5611M  121M  100k 2078M|  27M 2767k
22-03 14:25:19| 11   4  17  66   0|5616M  127M  100k 2067M|  25M   18M
22-03 14:25:20| 14   6  27  52   0|5619M  123M  100k 2068M|  26M 8197B
22-03 14:25:21| 18   4  25  50   0|5619M  122M  100k 2069M|  27M  684k
22-03 14:25:22| 15   8   8  68   0|5618M  126M  100k 2065M|  20M 2724k
22-03 14:25:23| 33   3  13  52   0|5617M  125M  100k 2068M|  20M   14M
22-03 14:25:24| 13   4  14  67   0|5617M  141M  100k 2052M|  37M 9466B
22-03 14:25:25| 13   6  31  51   0|5613M  123M  100k 2074M|  31M   17k
22-03 14:25:26| 25   3   9  63   0|5611M  139M  100k 2060M|  24M    0 
22-03 14:25:27| 17   3  10  68   0|5613M  123M  100k 2075M|  49M  291k
22-03 14:25:28| 20   4  22  54   0|5611M  133M  100k 2067M|  40M    0 
22-03 14:25:29| 11   3  25  61   0|5612M  133M  100k 2066M|  24M 8200B
22-03 14:25:30| 23   4   9  64   0|5610M  122M  100k 2079M|  46M    0 
22-03 14:25:31| 21   3  14  62   0|5611M  131M  100k 2068M|  43M    0 
22-03 14:25:32| 21   4  22  51   0|5613M  123M  100k 2074M|  44M    0 
22-03 14:25:33| 22   4  26  48   0|5612M  127M  100k 2071M|  48M 4104B
22-03 14:25:34| 20   4  31  44   0|5614M  134M  100k 2063M|  49M 4093B
22-03 14:25:35| 31   2  13  53   0|5612M  138M  100k 2060M|  36M  262k
22-03 14:25:36| 19   4  24  53   0|5611M  122M  100k 2077M|  42M 9405k
22-03 14:25:37| 14   4  32  49   0|5612M  128M  100k 2071M|  44M 5991k
22-03 14:25:38| 34   4  28  34   0|5611M  140M  100k 2060M|  39M 3913k
22-03 14:25:39| 15   3  24  57   0|5609M  130M  100k 2072M|  37M    0 
22-03 14:25:40| 20   3  16  60   0|5611M  130M  100k 2070M|  48M 4089B
22-03 14:25:41| 19   3  22  55   0|5612M  145M  100k 2054M|  40M    0 
22-03 14:25:42| 19   3  25  52   0|5612M  143M  100k 2056M|  27M 5120B
22-03 14:25:43| 14   4  33  48   0|5612M  130M  100k 2068M|  44M   14k
22-03 14:25:44| 30   3  22  46   0|5611M  122M  100k 2078M|  40M    0 
22-03 14:25:45| 19   4  17  58   0|5611M  143M  100k 2056M|  41M 4096B
22-03 14:25:46| 22   3  23  51   0|5606M  136M  100k 2068M|  38M   12k
22-03 14:25:47| 14   3  10  71   0|5604M  122M  100k 2085M|  41M    0 
22-03 14:25:48| 22   4  14  60   0|5604M  128M  100k 2078M|  44M  321k
22-03 14:25:49| 28   2  26  44   0|5605M  143M  100k 2062M|  35M 4099B
22-03 14:25:50| 16   3  27  53   0|5605M  144M  100k 2062M|  49M    0 
22-03 14:25:51| 18   4  40  38   0|5605M  123M  100k 2082M|  46M   12k
22-03 14:25:52| 18   4  38  40   0|5605M  131M  100k 2075M|  43M 4103B
22-03 14:25:53| 18   3  36  42   0|5605M  132M  100k 2074M|  49M    0 
22-03 14:25:54| 23   3  22  52   0|5603M  123M  100k 2084M|  41M 4099B
22-03 14:25:55| 15   3  29  50   0|5604M  141M  100k 2066M|  33M    0 
22-03 14:25:56| 21   3  14  61   0|5605M  143M  100k 2063M|  47M    0 
22-03 14:25:57| 16   4  23  58   0|5605M  126M  100k 2080M|  48M 4096B
22-03 14:25:58| 34   3  24  38   0|5605M  122M  100k 2084M|  36M 8195B
22-03 14:25:59| 13   3  19  65   0|5606M  135M  100k 2070M|  36M   16k
22-03 14:26:00| 18   4  18  59   0|5606M  143M  100k 2062M|  43M   16k
22-03 14:26:01| 20   4  22  54   0|5604M  124M  100k 2083M|  45M 4105B
22-03 14:26:02| 15   2  10  71   0|5605M  125M  100k 2081M|  36M    0 
22-03 14:26:03| 12   4  24  59   0|5605M  122M  100k 2084M|  33M    0 
22-03 14:26:04| 20   4   7  69   0|5608M  122M  100k 2081M|  46M    0 
22-03 14:26:05| 21   3  10  65   0|5605M  130M  100k 2075M|  44M   43k
22-03 14:26:06| 18   4  25  53   0|5606M  127M  100k 2078M|  46M    0 
22-03 14:26:07| 29   3  16  52   0|5604M  122M  100k 2085M|  33M 4092B
22-03 14:26:08| 19   3  25  52   0|5605M  139M  100k 2067M|  38M  453k
22-03 14:26:09| 19   4  40  37   0|5607M  126M  100k 2078M|  54M   48k
22-03 14:26:10| 19   3  23  53   0|5606M  121M  100k 2084M|  40M  140k
22-03 14:26:11| 16   3  38  42   0|5605M  125M  100k 2080M|  43M  856k
22-03 14:26:12| 36   4  21  40   0|5604M  126M  100k 2081M|  26M   48k
22-03 14:26:13| 14   4  24  57   0|5606M  131M  100k 2074M|  42M 3464k
22-03 14:26:14| 22   3  23  52   0|5618M  138M  100k 2055M|  43M    0 
22-03 14:26:15| 13   3  24  58   0|5618M  146M  100k 2047M|  30M    0 
22-03 14:26:16| 27   2  25  45   0|5617M  123M  100k 2071M|  23M    0 
22-03 14:26:17| 15   3  22  59   0|5617M  123M  100k 2071M|  25M 5111B
22-03 14:26:18| 21   4  24  50   0|5618M  123M  100k 2069M|  49M 2775k
22-03 14:26:19| 18   3  30  49   0|5617M  124M  100k 2070M|  51M    0 
22-03 14:26:20| 22   3  26  49   0|5617M  140M  100k 2054M|  35M    0 
22-03 14:26:21| 15   3  30  51   0|5615M  126M  100k 2070M|  40M    0 
22-03 14:26:22| 20   4  40  34   0|5617M  123M  100k 2070M|  44M   36k
22-03 14:26:23| 18   4  25  53   0|5619M  123M  100k 2070M|  44M 4118k
22-03 14:26:24| 16   3  38  43   0|5617M  138M  100k 2056M|  40M    0 
22-03 14:26:25| 29   2  20  47   0|5618M  127M  100k 2066M|  22M    0 
22-03 14:26:26| 17   5  29  49   0|5617M  125M  100k 2069M|  53M    0 
22-03 14:26:27| 20   3  26  51   0|5616M  123M  100k 2071M|  53M    0 
22-03 14:26:28| 20   4  30  45   0|5618M  131M  100k 2062M|  41M 3494k
22-03 14:26:29| 17   3  39  40   0|5618M  136M  100k 2057M|  45M    0 
22-03 14:26:30| 21   4  28  46   0|5617M  130M  100k 2063M|  56M    0 
22-03 14:26:31| 21   3   6  70   0|5618M  138M  100k 2054M|  42M 8207B
22-03 14:26:32| 15   3  25  57   0|5618M  122M  100k 2071M|  41M    0 
22-03 14:26:33| 30   4  26  39   0|5617M  139M  100k 2055M|  36M 2769k
22-03 14:26:34| 17   3  21  58   0|5618M  132M  100k 2061M|  43M    0 
22-03 14:26:35| 17   3  13  65   0|5618M  123M  100k 2070M|  33M   53k
22-03 14:26:36| 15   3  35  46   0|5618M  125M  100k 2067M|  49M    0 
22-03 14:26:37| 18   3  26  52   0|5619M  126M  100k 2067M|  50M 9197B
22-03 14:26:38| 15   3  31  50   0|5617M  144M  100k 2049M|  32M 3872k
22-03 14:26:39| 15   1  27  56   0|5617M  137M  100k 2056M|7555k 4104B
22-03 14:26:40| 15   4  38  42   0|5617M  138M  100k 2055M|  50M 8178B
22-03 14:26:41| 22   4  38  36   0|5618M  125M  100k 2068M|  37M    0 
22-03 14:26:42| 18   4  30  45   0|5621M  126M  100k 2064M|  58M    0 
22-03 14:26:43| 21   4  34  41   0|5619M  126M  100k 2065M|  40M 3469k
22-03 14:26:44| 14   3  40  41   0|5618M  123M  100k 2070M|  47M    0 
22-03 14:26:45| 30   5  14  51   0|5620M  143M  100k 2048M|  39M    0 
22-03 14:26:46| 22   4  31  43   0|5645M  136M  100k 2029M|  50M   12k
22-03 14:26:47| 13   3  24  59   0|5646M  139M  100k 2026M|  52M    0 
22-03 14:26:48| 17   3  32  47   0|5645M  123M  100k 2042M|  41M 2770k
22-03 14:26:49| 22   3  23  52   0|5646M  125M  100k 2040M|  50M    0 
22-03 14:26:50| 20   3  20  58   0|5646M  123M  100k 2041M|  44M 4102B
22-03 14:26:51| 25   3  18  52   0|5647M  122M  100k 2042M|  43M    0 
22-03 14:26:52| 16   5  42  37   0|5647M  142M  100k 2023M|  42M 4098B
22-03 14:26:53| 49   1  17  33   0|5640M  128M  100k 2043M|  21M 4149k
22-03 14:26:54|  8   2  20  69   0|5638M  124M  100k 2050M|6136k    0 
22-03 14:26:55|  8   2  46  45   0|5638M  122M  100k 2051M|2051k    0 
22-03 14:26:56|  8   3  39  49   0|5639M  124M  100k 2049M|  22M    0 
22-03 14:26:57| 18   3  31  47   0|5637M  140M  100k 2034M|  47M    0 
22-03 14:26:58| 14   4  35  46   0|5637M  122M  100k 2051M|  42M 9222B
22-03 14:26:59| 22   2  18  57   0|5634M  129M  100k 2047M|  46M 2780k
22-03 14:27:00| 14   3  36  44   0|5637M  135M  100k 2039M|  43M 4090B
22-03 14:27:01| 18   4  25  53   0|5636M  143M  100k 2031M|  42M 4100B
22-03 14:27:02| 21   3  21  55   0|5631M  131M  100k 2049M|  42M 4097B
22-03 14:27:03| 14   3  24  57   0|5632M  125M  100k 2055M|  43M 8190B
22-03 14:27:04| 27   3  24  46   0|5629M  123M  100k 2059M|  29M 3897k
22-03 14:27:05| 20   3  30  46   0|5629M  123M  100k 2059M|  57M 1024B
22-03 14:27:06| 13   3  37  45   0|5631M  130M  100k 2050M|  59M    0 
22-03 14:27:07| 18   3  34  44   0|5631M  133M  100k 2047M|  47M 8185B
22-03 14:27:08| 11   3  23  62   0|5631M  131M  100k 2050M|  27M  257k
22-03 14:27:09| 23   3  24  50   0|5633M  139M  100k 2039M|  40M 3316k
22-03 14:27:10| 14   3  35  47   0|5633M  132M  100k 2046M|  32M 4095B
22-03 14:27:11| 21   3  32  44   0|5630M  145M  100k 2035M|  40M 8202B
22-03 14:27:12| 15   4  26  54   0|5632M  132M  100k 2048M|  37M    0 
22-03 14:27:13| 15   3  25  56   0|5631M  134M  100k 2046M|  49M    0 
22-03 14:27:14| 19   3  18  58   0|5621M  145M  100k 2045M|  48M 2079k
22-03 14:27:15| 20   3  19  57   0|5619M  131M  100k 2060M|  40M  707k
22-03 14:27:16| 14   3  26  56   0|5618M  141M  100k 2053M|  30M    0 
22-03 14:27:17| 30   3  26  42   0|5619M  129M  100k 2062M|  35M    0 
22-03 14:27:18| 13   3  27  56   0|5619M  137M  100k 2055M|  43M    0 
22-03 14:27:19| 17   2  35  45   0|5620M  140M  100k 2052M|  47M  697k
22-03 14:27:20| 19   4  29  48   0|5618M  143M  100k 2050M|  49M 3469k
22-03 14:27:21| 14   3  39  42   0|5618M  142M  100k 2051M|  51M    0 
22-03 14:27:22| 22   3  17  59   0|5617M  124M  100k 2069M|  43M   44k
22-03 14:27:23| 15   4  32  48   0|5618M  131M  100k 2062M|  43M    0 
22-03 14:27:24| 18   4  23  56   0|5620M  123M  100k 2068M|  47M 2765k
22-03 14:27:25| 30   3  20  47   0|5619M  125M  100k 2067M|  32M    0 
22-03 14:27:26| 15   3   8  74   0|5619M  136M  100k 2056M|  44M    0 
22-03 14:27:27| 18   3  25  54   0|5619M  141M  100k 2051M|  39M    0 
22-03 14:27:28| 17   4  24  53   0|5619M  142M  100k 2051M|  50M 8177B
22-03 14:27:29| 19   3  29  50   0|5620M  128M  100k 2064M|  50M   13k
22-03 14:27:30| 14   4   9  73   0|5618M  145M  100k 2048M|  58M 2084k
22-03 14:27:31| 34   3  19  43   0|5619M  126M  100k 2067M|  31M    0 
22-03 14:27:32| 24   4  28  44   0|5620M  124M  100k 2067M|  44M    0 
22-03 14:27:33| 13   3  28  56   0|5617M  122M  100k 2071M|  40M   20k
22-03 14:27:34| 19   3  22  55   0|5617M  143M  100k 2051M|  36M 4088B
22-03 14:27:35| 14   3  24  59   0|5616M  121M  100k 2074M|  35M 3472k
22-03 14:27:36| 17   3  29  50   0|5619M  144M  100k 2049M|  51M 1024B
22-03 14:27:37| 23   3  21  53   0|5618M  140M  100k 2053M|  55M 8198B
22-03 14:27:38| 14   3  23  60   0|5620M  138M  100k 2053M|  25M  242k
22-03 14:27:39|  9   2  40  48   0|5619M  128M  100k 2065M|  11M   35k
22-03 14:27:40| 21   4  43  32   0|5646M  150M  100k 2016M|  28M 4383k
22-03 14:27:41| 16   4  38  43   0|5647M  128M  100k 2036M|  45M    0 
22-03 14:27:42| 30   2  20  46   0|5647M  124M  100k 2040M|  34M 4083B
22-03 14:27:43| 17   2  35  46   0|5638M  125M  100k 2048M|  57M 8211B
22-03 14:27:44| 30   3  10  56   0|5637M  122M  100k 2052M|  46M    0 
22-03 14:27:45| 13   4  28  56   0|5640M  124M  100k 2048M|  42M   16k
22-03 14:27:46| 25   3  22  48   0|5605M  155M  100k 2051M|  50M 4175k
22-03 14:27:47| 22   3  26  51   0|5604M  124M  100k 2083M|  57M 4097B
22-03 14:27:48| 17   3  15  63   0|5605M  138M  100k 2068M|  37M 4094B
22-03 14:27:49| 20   3  22  55   0|5605M  143M  100k 2064M|  45M    0 
22-03 14:27:50| 12   3  30  53   0|5605M  140M  100k 2066M|  53M 8181B
22-03 14:27:51| 33   3  33  31   0|5605M  133M  100k 2073M|  32M 2784k
22-03 14:27:52| 13   3  19  64   0|5604M  132M  100k 2074M|  52M    0 
22-03 14:27:53| 25   2  25  47   0|5605M  133M  100k 2073M|  50M   12k
22-03 14:27:54| 14   4  27  55   0|5605M  140M  100k 2065M|  43M 8197B
22-03 14:27:55| 19   3  21  55   0|5605M  123M  100k 2083M|  43M 4088B
22-03 14:27:56| 18   3  24  56   0|5602M  123M  100k 2085M|  53M  685k
22-03 14:27:57| 20   3  22  55   0|5605M  138M  100k 2067M|  33M  691k
22-03 14:27:58| 13   3  20  63   0|5605M  122M  100k 2084M|  43M  712k
22-03 14:27:59| 23   3  22  53   0|5604M  136M  100k 2071M|  62M 1401k
22-03 14:28:00| 14   3  26  57   0|5604M  129M  100k 2077M|  58M    0 
22-03 14:28:01| 19   4  28  48   0|5606M  145M  100k 2060M|  42M  644k
22-03 14:28:02| 22   3  26  48   0|5605M  127M  100k 2079M|  44M 3478k
22-03 14:28:03| 33   3  20  43   0|5644M  117M  100k 2050M|  39M 4088B
22-03 14:28:04| 14   3   7  74   0|5647M  136M  100k 2029M|  47M    0 
22-03 14:28:05| 15   3  20  61   0|5645M  144M  100k 2022M|  42M 4093B
22-03 14:28:06| 19   3  17  61   0|5645M  123M  100k 2043M|  58M  684k
22-03 14:28:07| 32   2  19  45   0|5591M  157M  100k 2063M|  38M 2080k
22-03 14:28:08| 16   2  19  62   0|5590M  130M  100k 2091M|  28M  144k
22-03 14:28:09| 14   3  26  56   0|5592M  123M  100k 2096M|  38M  874k
22-03 14:28:10| 18   3  37  40   0|5591M  123M  100k 2096M|  46M  282k
22-03 14:28:11| 29   2  23  46   0|5593M  123M  100k 2096M|  24M 2768k
22-03 14:28:12| 16   4  12  67   0|5590M  128M  100k 2092M|  44M    0 
22-03 14:28:13| 19   3  19  59   0|5592M  131M  100k 2088M|  65M    0 
22-03 14:28:14| 34   3  14  48   0|5592M  133M  100k 2086M|  50M 4092B
22-03 14:28:15| 18   3  31  47   0|5594M  138M  100k 2079M|  44M    0 
22-03 14:28:16| 22   3  32  42   0|5592M  143M  100k 2075M|  47M 1022B
22-03 14:28:17| 14   3  34  48   0|5593M  144M  100k 2074M|  50M 4157k
22-03 14:28:18| 18   4  15  62   0|5591M  123M  100k 2097M|  49M    0 
22-03 14:28:19| 25   4  22  49   0|5648M  122M  100k 2042M|  41M   20k
22-03 14:28:20| 15   3  27  56   0|5648M  125M  100k 2038M|  39M    0 
22-03 14:28:21| 27   3  31  38   0|5646M  143M  100k 2022M|  40M    0 
22-03 14:28:22| 19   3  18  60   0|5619M  158M  100k 2034M|  36M  724k
22-03 14:28:23| 14   4  22  59   0|5616M  138M  100k 2057M|  49M 2793k
22-03 14:28:24| 22   3  24  51   0|5619M  125M  100k 2068M|  23M    0 
22-03 14:28:25| 17   3  32  47   0|5619M  144M  100k 2047M|  55M    0 
22-03 14:28:26| 20   4  27  49   0|5620M  145M  100k 2046M|  49M 1024B
22-03 14:28:27| 26   2  20  51   0|5619M  124M  100k 2069M|  48M 4141k
22-03 14:28:28| 15   3  20  61   0|5619M  127M  100k 2064M|  45M    0 
22-03 14:28:29| 22   4  16  59   0|5619M  136M  100k 2057M|  43M    0 
22-03 14:28:30| 19   2  25  54   0|5618M  130M  100k 2063M|  31M    0 
22-03 14:28:31| 19   4  17  58   0|5618M  134M  100k 2059M|  47M    0 
22-03 14:28:32| 28   2  14  57   0|5619M  134M  100k 2058M|  24M 3508k
22-03 14:28:33| 14   3  20  62   0|5618M  146M  100k 2046M|  39M    0 
22-03 14:28:34| 20   3  21  55   0|5615M  141M  100k 2054M|  33M    0 
22-03 14:28:35| 14   3  23  59   0|5616M  133M  100k 2063M|  34M    0 
22-03 14:28:36| 18   2  24  56   0|5615M  122M  100k 2075M|  37M   17k
22-03 14:28:37| 25   4  22  48   0|5608M  134M  100k 2069M|  45M  682k
22-03 14:28:38| 27   4  12  59   0|5608M  126M  100k 2078M|  34M 3488k
22-03 14:28:39| 12   3   2  81   0|5606M  129M  100k 2076M|  24M  245k
22-03 14:28:40| 24   8  11  57   0|5606M  122M  100k 2083M|  57M    0 
22-03 14:28:41| 20   4  20  54   0|5606M  124M  100k 2081M|  61M    0 
22-03 14:28:42| 22   5  17  58   0|5606M  124M  100k 2082M|  54M  685k
22-03 14:28:43| 32   3  22  42   0|5606M  122M  100k 2082M|  45M 2084k
22-03 14:28:44| 15   3  23  57   0|5607M  142M  100k 2062M|  31M    0 
22-03 14:28:45| 16   3  28  52   0|5606M  140M  100k 2065M|  28M    0 
22-03 14:28:46| 18   4  25  53   0|5607M  126M  100k 2079M|  49M    0 
22-03 14:28:47| 22   3   6  69   0|5606M  129M  100k 2077M|  36M   16k
22-03 14:28:48| 23   3  17  57   0|5606M  126M  100k 2079M|  26M 4145k
22-03 14:28:49| 19   2  20  57   0|5604M  126M  100k 2081M|  31M    0 
22-03 14:28:50| 19   3  26  50   0|5607M  125M  100k 2079M|  45M    0 
22-03 14:28:51| 15   4  40  41   0|5608M  124M  100k 2079M|  61M    0 
22-03 14:28:52| 20   4   7  69   0|5606M  137M  100k 2068M|  40M  706k
22-03 14:28:53| 21   4  26  47   0|5606M  131M  100k 2073M|  48M 3435k
22-03 14:28:54| 18   4  24  55   0|5606M  129M  100k 2076M|  53M 4094B
22-03 14:28:55| 23   4  35  39   0|5607M  125M  100k 2079M|  53M    0 
22-03 14:28:56| 35   3  25  37   0|5607M  138M  100k 2066M|  38M    0 
22-03 14:28:57| 14   4  44  37   0|5608M  144M  100k 2059M|  44M  684k
22-03 14:28:58| 19   3  30  48   0|5605M  124M  100k 2082M|  47M  701k
22-03 14:28:59| 36   3  21  38   0|5607M  123M  100k 2081M|  30M 2751k
22-03 14:29:00| 14   3  39  43   0|5608M  136M  100k 2067M|  36M    0 
22-03 14:29:01| 27   4  24  44   0|5608M  146M  100k 2058M|  29M    0 
22-03 14:29:02| 15   4  33  46   0|5609M  127M  100k 2075M|  45M 1023B
22-03 14:29:03| 50   3  12  36   0|5607M  132M  100k 2071M|  21M 2634k
22-03 14:29:04|  8   2   1  88   0|5608M  127M  100k 2076M|5249k    0 
22-03 14:29:05| 11   2  11  76   0|5607M  131M  100k 2074M|  23M    0 
22-03 14:29:06| 19   3  22  55   0|5605M  139M  100k 2067M|  43M   12k
22-03 14:29:07| 17   4  26  53   0|5606M  123M  100k 2081M|  40M    0 
22-03 14:29:08| 20   3  18  56   0|5640M  137M  100k 2034M|  30M 1999k
22-03 14:29:09| 13   3  19  64   0|5641M  137M  100k 2033M|  48M  499k
22-03 14:29:10| 33   3  24  40   0|5639M  131M  100k 2040M|  31M  268k
22-03 14:29:11| 13   3  33  48   0|5641M  143M  100k 2027M|  37M 4091B
22-03 14:29:12| 25   3  27  45   0|5642M  131M  100k 2039M|  36M 6149B
22-03 14:29:13| 18   3  32  46   0|5627M  151M  100k 2034M|  44M  684k
22-03 14:29:14| 18   2  43  36   0|5624M  126M  100k 2061M|  52M  684k
22-03 14:29:15| 19   3  28  48   0|5624M  126M  100k 2061M|  31M 2096k
22-03 14:29:16| 14   4  25  57   0|5626M  133M  100k 2051M|  34M    0 
22-03 14:29:17| 20   3  17  58   0|5625M  143M  100k 2044M|  42M 1025B
22-03 14:29:18| 13   3  31  52   0|5625M  132M  100k 2054M|  36M  683k
22-03 14:29:19| 22   3  24  51   0|5625M  137M  100k 2049M|  45M 2792k
22-03 14:29:20| 22   3  18  56   0|5646M  144M  100k 2021M|  48M    0 
22-03 14:29:21| 19   3  24  52   0|5646M  124M  100k 2040M|  40M    0 
22-03 14:29:22| 22   3  30  45   0|5647M  127M  100k 2037M|  40M 1025B
22-03 14:29:23| 23   4  30  43   0|5649M  130M  100k 2032M|  54M 2772k
22-03 14:29:24| 22   2  14  60   0|5645M  127M  100k 2039M|  40M    0 
22-03 14:29:25| 18   3  23  55   0|5646M  126M  100k 2039M|  36M   40k
22-03 14:29:26| 20   4  19  56   0|5646M  143M  100k 2022M|  58M    0 
22-03 14:29:27| 21   4  15  60   0|5644M  124M  100k 2043M|  50M    0 
22-03 14:29:28| 24   3  13  58   0|5645M  122M  100k 2044M|  56M 4141k
22-03 14:29:29| 29   2  38  30   0|5645M  128M  100k 2039M|  30M    0 
22-03 14:29:30| 19   4  23  53   0|5645M  126M  100k 2041M|  51M    0 
22-03 14:29:31| 21   3  21  54   0|5629M  144M  100k 2038M|  64M    0 
22-03 14:29:32| 34   2  23  41   0|5628M  136M  100k 2048M|  35M    0 
22-03 14:29:33| 12   3  35  48   0|5629M  144M  100k 2039M|  27M 1378k
22-03 14:29:34| 28   3  37  32   0|5616M  148M  100k 2047M|  46M 2754k
22-03 14:29:35| 16   4  24  56   0|5616M  128M  100k 2067M|  44M    0 
22-03 14:29:36| 22   3  21  52   0|5613M  140M  100k 2058M|  41M  180k
22-03 14:29:37| 17   3  29  50   0|5613M  128M  100k 2070M|  37M    0 
22-03 14:29:38| 24   4  13  59   0|5613M  136M  100k 2062M|  42M 1382k
22-03 14:29:39| 13   2  22  61   0|5612M  132M  100k 2068M|  32M 1000k
22-03 14:29:40| 20   3   6  71   0|5613M  126M  100k 2072M|  34M  176k
22-03 14:29:41| 16   4  28  51   0|5613M  131M  100k 2067M|  33M   20k
22-03 14:29:42| 20   3  19  57   0|5613M  132M  100k 2066M|  43M    0 
22-03 14:29:43| 22   4  19  55   0|5613M  131M  100k 2067M|  44M   22k
22-03 14:29:44| 20   3  24  51   0|5615M  142M  100k 2054M|  51M 2758k
22-03 14:29:45| 20   3  26  50   0|5614M  128M  100k 2070M|  41M    0 
22-03 14:29:46| 19   3  21  56   0|5615M  128M  100k 2069M|  31M 4097B
22-03 14:29:47| 17   3  15  64   0|5613M  125M  100k 2073M|  30M 8190B
22-03 14:29:48| 21   4   2  71   0|5613M  139M  100k 2059M|  37M 1023B
22-03 14:29:49| 21   3  14  62   0|5613M  142M  100k 2057M|  22M 2779k
22-03 14:29:50| 17   3  26  53   0|5613M  132M  100k 2066M|  35M    0 
22-03 14:29:51| 17   4  27  51   0|5613M  125M  100k 2072M|  30M    0 
22-03 14:29:52| 15   4  23  57   0|5614M  138M  100k 2059M|  40M 4267B
22-03 14:29:53| 29   3  23  45   0|5614M  136M  100k 2061M|  52M 1028B
22-03 14:29:54| 20   3  32  45   0|5614M  131M  100k 2067M|  32M 4138k
22-03 14:29:55| 13   4  24  59   0|5616M  140M  100k 2055M|  39M    0 
22-03 14:29:56| 21   4  32  42   0|5614M  144M  100k 2052M|  49M 4107B
22-03 14:29:57| 28   3  14  54   0|5613M  122M  100k 2076M|  48M    0 
22-03 14:29:58| 23   1   8  67   0|5613M  141M  100k 2057M|6260k    0 
22-03 14:29:59| 13   3  11  74   0|5612M  122M  100k 2078M|  21M   16k
22-03 14:30:00| 16   3  24  57   0|5613M  136M  100k 2063M|  36M 8197B
22-03 14:30:01| 15   3  45  36   0|5614M  121M  100k 2075M|  38M  695k
22-03 14:30:02| 33   3  26  36   0|5615M  127M  100k 2069M|  44M 2733k
22-03 14:30:03| 18   3  11  68   0|5615M  143M  100k 2053M|  53M    0 
22-03 14:30:04| 14   4  17  65   0|5614M  124M  100k 2073M|  32M 2768k
22-03 14:30:05| 25   4   8  63   0|5614M  123M  100k 2073M|  48M    0 
22-03 14:30:06| 29   3   9  59   0|5609M  129M  100k 2073M|  57M    0 
22-03 14:30:07| 21   3  24  51   0|5610M  132M  100k 2069M|  34M   78k
22-03 14:30:08| 15   4  29  51   0|5610M  130M  100k 2071M|  27M    0 
