"x"
"1" "house: 0"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.91667" 3439.61708531003 1373.82503782192 5505.40913279813 978.074035956738 5901.16013466332
"20.95833" 2745.19002256584 554.893274766572 4935.48677036511 135.290472355936 5355.08957277575
"21.00000" 3398.91841545089 1155.56771683795 5642.26911406382 725.801183662187 6072.03564723959
"21.04167" 1995.18490167182 -248.165796941119 4238.53560028475 -677.932330116884 4668.30213346051
"21.08333" 1582.78576329494 -660.564935317994 3826.13646190787 -1090.33146849376 4255.90299508364
"21.12500" 1551.66861377626 -691.682084836674 3795.01931238919 -1121.44861801244 4224.78584556496
"21.16667" 1416.6451524282 -826.705546184734 3659.99585104113 -1256.4720793605 4089.7623842169
"21.20833" 1131.77332745502 -1111.57737115791 3375.12402606796 -1541.34390433367 3804.89055924372
"21.25000" 1845.85091371347 -397.499784899463 4089.2016123264 -827.266318075228 4518.96814550217
"21.29167" 1200.99221443434 -1042.3584841786 3444.34291304727 -1472.12501735436 3874.10944622304
"21.33333" 3818.17691136948 1574.82621275655 6061.52760998242 1145.05967958079 6491.29414315818
"21.37500" 3693.62116147335 1450.27046286042 5936.97186008629 1020.50392968465 6366.73839326205
"21.41667" 1863.06938806964 -380.28131054329 4106.42008668258 -810.047843719055 4536.18661985834
"21.45833" 3173.66805289891 930.317354285981 5417.01875151185 500.550821110216 5846.78528468761
"21.50000" 2579.01512929561 335.664430682674 4822.36582790854 -94.1021024930915 5252.13236108431
"21.54167" 2589.23470818913 345.8840095762 4832.58540680207 -83.882523599565 5262.35193997783
"21.58333" 3495.83697280179 1252.48627418885 5739.18767141472 822.719741013086 6168.95420459048
"21.62500" 3131.10042527058 887.749726657644 5374.45112388351 457.983193481879 5804.21765705928
"21.66667" 4136.16802629818 1892.81732768525 6379.51872491111 1463.05079450948 6809.28525808688
"21.70833" 3593.71369919695 1350.36300058401 5837.06439780988 920.596467408249 6266.83093098565
"21.75000" 2578.84587175637 335.495173143433 4822.1965703693 -94.2713600323318 5251.96310354507
"21.79167" 2762.01907778581 518.668379172874 5005.36977639874 88.9018459971089 5435.13630957451
"21.83333" 3820.06349773846 1576.71279912553 6063.4141963514 1146.94626594976 6493.18072952716
"21.87500" 4054.11236451502 1767.22441228532 6341.00031674472 1329.11729528446 6779.10743374558
"21.91667" 4347.96240733166 2037.60532613422 6658.31948852909 1595.00214607939 7100.92266858392
"21.95833" 3148.4865478432 829.944313287413 5467.02878239899 385.773074799054 5911.20002088736
"22.00000" 3325.31973306098 1003.15337727942 5647.48608884253 558.287853222619 6092.35161289933
"22.04167" 2053.81231434181 -268.354041439748 4375.97867012336 -713.219565496551 4820.84419418016
"22.08333" 1805.68613470634 -516.48022107521 4127.8524904879 -961.345745132013 4572.7180145447
"22.12500" 1297.85942157227 -1024.30693420929 3620.02577735382 -1469.17245826609 4064.89130141063
"22.16667" 1585.2804932848 -736.885862496757 3907.44684906635 -1181.75138655356 4352.31237312315
"22.20833" 936.440594270844 -1385.72576151071 3258.6069500524 -1830.59128556751 3703.4724741092
"22.25000" 1831.15215507501 -491.014200706542 4153.31851085657 -935.879724763345 4598.18403491337
"22.29167" 1523.10790628963 -799.058449491924 3845.27426207118 -1243.92397354873 4290.13978612799
"22.33333" 4101.20649039493 1779.04013461338 6423.37284617649 1334.17461055658 6868.23837023329
"22.37500" 3853.73276865724 1531.56641287569 6175.8991244388 1086.70088881888 6620.7646484956
"22.41667" 2259.51531145445 -62.6510443271009 4581.68166723601 -507.516568383904 5026.54719129281
"22.45833" 3324.87508773134 1002.70873194978 5647.04144351289 557.84320789298 6091.90696756969
"22.50000" 2527.34259878037 205.176242998812 4849.50895456192 -239.689281057992 5294.37447861872
"22.54167" 2467.10026932595 144.933913544395 4789.2666251075 -299.931610512408 5234.13214916431
"22.58333" 3493.76370577981 1171.59734999826 5815.93006156136 726.731825941453 6260.79558561817
"22.62500" 3528.96781467401 1206.80145889246 5851.13417045557 761.935934835657 6295.99969451237
"22.66667" 4564.11662103761 2241.95026525606 6886.28297681917 1797.08474119926 7331.14850087597
"22.70833" 3605.11793342636 1282.9515776448 5927.28428920791 838.086053587999 6372.14981326471
"22.75000" 2890.34509472282 568.178738941262 5212.51145050437 123.313214884458 5657.37697456117
"22.79167" 2395.4557271179 73.2893713363455 4717.62208289945 -371.576152720458 5162.48760695626
"22.83333" 4133.81801740186 1811.6516616203 6455.98437318341 1366.7861375635 6900.84989724021
"22.87500" 4614.59352754238 2196.30892963554 7032.87812544923 1733.02969803017 7496.1573570546
"22.91667" 4254.84743402928 1785.56575371512 6724.12911434344 1312.51683281337 7197.17803524519
"22.95833" 2609.61408477403 122.672147079376 5096.55602246869 -353.760011046098 5572.98818059416
"23.00000" 2842.32830255041 347.587089043349 5337.06951605748 -130.339203605655 5814.99580870648
"23.04167" 1615.52264292406 -879.218570583007 4110.26385643112 -1357.14486323201 4588.19014908013
"23.08333" 2351.25336021935 -143.48785328772 4845.99457372641 -621.414145936724 5323.92086637542
"23.12500" 1196.28217831152 -1298.45903519555 3691.02339181858 -1776.38532784455 4168.94968446759
"23.16667" 1668.17406315113 -826.56715035593 4162.9152766582 -1304.49344300493 4640.8415693072
"23.20833" 1063.78744829777 -1430.95376520929 3558.52866180484 -1908.8800578583 4036.45495445384
"23.25000" 1795.80107061272 -698.940142894348 4290.54228411978 -1176.86643554335 4768.46857676879
"23.29167" 1346.33375712815 -1148.40745637892 3841.07497063521 -1626.33374902792 4319.00126328422
"23.33333" 4510.33934190736 2015.5981284003 7005.08055541443 1537.67183575129 7483.00684806343
"23.37500" 3966.6601083054 1471.91889479833 6461.40132181246 993.992602149327 6939.32761446147
"23.41667" 2256.13764282014 -238.603570686929 4750.8788563272 -716.529863335933 5228.80514897621
"23.45833" 3293.90236745277 799.161153945702 5788.64358095983 321.234861296698 6266.56987360884
"23.50000" 2170.83077592129 -323.910437585777 4665.57198942835 -801.836730234781 5143.49828207736
"23.54167" 2277.51334328486 -217.227870222205 4772.25455679193 -695.154162871209 5250.18084944093
"23.58333" 2939.43766677561 444.696453268549 5434.17888028268 -33.2298393804554 5912.10517293168
"23.62500" 3309.79660992606 815.055396418993 5804.53782343312 337.129103769989 6282.46411608213
"23.66667" 4631.25313111192 2136.51191760485 7125.99434461898 1658.58562495585 7603.92063726799
"23.70833" 3469.03174010537 974.2905265983 5963.77295361243 496.364233949296 6441.69924626143
"23.75000" 3469.16035269068 974.419139183616 5963.90156619775 496.492846534612 6441.82785884675
"23.79167" 2178.45100596445 -316.290207542614 4673.19221947152 -794.216500191618 5151.11851212052
"23.83333" 2930.8110398255 436.069826318438 5425.55225333257 -41.856466330566 5903.47854598157
"x"
"1" "======"
"x"
"1" "house: 33"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 2679.64273019588 1367.23047744639 3992.05498294538 1115.80707569726 4243.4783846945
"20.91667" 2742.39052900365 1116.70885548543 4368.07220252187 805.271336016328 4679.50972199097
"20.95833" 2231.8921241617 508.949917726249 3954.83433059714 178.879858069596 4284.9043902538
"21.00000" 2599.0353915905 840.322547944104 4357.7482352369 503.399782309227 4694.67100087177
"21.04167" 1631.85324240309 -126.859601243305 3390.56608604949 -463.782366878183 3727.48885168436
"21.08333" 1443.52048269937 -315.19236094703 3202.23332634576 -652.115126581907 3539.15609198064
"21.12500" 1256.71509968674 -501.99774395966 3015.42794333313 -838.920509594537 3352.35070896801
"21.16667" 1205.46239530801 -553.250448338389 2964.1752389544 -890.173213973266 3301.09800458928
"21.20833" 1025.80562853369 -732.907215112706 2784.51847218009 -1069.82998074758 3121.44123781496
"21.25000" 1437.20728523712 -321.505558409277 3195.92012888352 -658.428324044155 3532.84289451839
"21.29167" 1079.42998962292 -679.282854023472 2838.14283326932 -1016.20561965835 3175.0655989042
"21.33333" 3186.43163942083 1427.71879577443 4945.14448306723 1090.79603013956 5282.0672487021
"21.37500" 2971.44235017912 1212.72950653273 4730.15519382552 875.80674089785 5067.0779594604
"21.41667" 1537.06446550994 -221.64837813646 3295.77730915633 -558.571143771337 3632.70007479121
"21.45833" 2340.55928612966 581.846442483262 4099.27212977605 244.923676848385 4436.19489541093
"21.50000" 2008.98630334554 250.273459699141 3767.69914699193 -86.649305935736 4104.62191262681
"21.54167" 2006.00514551189 247.29230186549 3764.71798915828 -89.6304637693872 4101.64075479316
"21.58333" 2625.9718035009 867.258959854507 4384.6846471473 530.33619421963 4721.60741278218
"21.62500" 2384.07452267405 625.36167902765 4142.78736632044 288.438913392773 4479.71013195532
"21.66667" 3312.53660032441 1553.82375667801 5071.24944397081 1216.90099104314 5408.17220960568
"21.70833" 2763.70208469605 1004.98924104966 4522.41492834245 668.066475414779 4859.33769397733
"21.75000" 2407.19284922781 648.480005581416 4165.90569287421 311.557239946539 4502.82845850909
"21.79167" 2392.60760413411 633.894760487717 4151.32044778051 296.97199485284 4488.24321341539
"21.83333" 2925.22884350069 1166.51599985429 4683.94168714709 829.593234219416 5020.86445278196
"21.87500" 3532.34843369977 1729.35855067239 5335.33831672715 1383.95347786824 5680.74338953131
"21.91667" 3435.35600456328 1609.14578791771 5261.56622120885 1259.29231465416 5611.4196944724
"21.95833" 2587.05795458575 752.701625537035 4421.41428363447 401.287573052186 4772.82833611932
"22.00000" 2622.67303053493 785.21123429224 4460.13482677762 433.202256604358 4812.1438044655
"22.04167" 1728.1980426974 -109.263753545293 3565.65983894008 -461.272731233175 3917.66881662797
"22.08333" 1530.39145550898 -307.07034073371 3367.85325175167 -659.079318421592 3719.86222943955
"22.12500" 1117.07006343845 -720.39173280424 2954.53185968114 -1072.40071049212 3306.54083736902
"22.16667" 1277.78083111316 -559.68096512953 3115.24262735585 -911.689942817412 3467.25160504373
"22.20833" 895.98813915381 -941.473657088878 2733.4499353965 -1293.48263477676 3085.45891308438
"22.25000" 1428.39895984826 -409.062836394427 3265.86075609095 -761.071814082308 3617.86973377883
"22.29167" 1303.05808879524 -534.403707447452 3140.51988503793 -886.412685135333 3492.52886272581
"22.33333" 3366.12677170744 1528.66497546475 5203.58856795013 1176.65599777687 5555.59754563801
"22.37500" 3056.74162207605 1219.27982583336 4894.20341831874 867.270848145478 5246.21239600662
"22.41667" 1774.44649200812 -63.0153042345692 3611.90828825081 -415.024281922451 3963.91726593869
"22.45833" 2454.96972278031 617.507926537625 4292.431519023 265.498948849743 4644.44049671088
"22.50000" 2060.6484264688 223.186630226116 3898.11022271149 -128.822347461766 4250.11920039937
"22.54167" 1993.29383374954 155.832037506851 3830.75562999223 -196.176940181031 4182.76460768011
"22.58333" 2748.7929230599 911.33112681721 4586.25471930259 559.322149129328 4938.26369699047
"22.62500" 2674.38872710433 836.926930861641 4511.85052334702 484.91795317376 4863.8595010349
"22.66667" 3634.81758325672 1797.35578701403 5472.2793794994 1445.34680932615 5824.28835718729
"22.70833" 2759.20635101223 921.744554769544 4596.66814725492 569.735577081662 4948.6771249428
"22.75000" 2589.82404438124 752.362248138547 4427.28584062392 400.353270450665 4779.29481831181
"22.79167" 2031.35251174989 193.8907155072 3868.81430799258 -158.118262180682 4220.82328568046
"22.83333" 2916.72090269588 1079.25910645319 4754.18269893857 727.250128765308 5106.19167662645
"22.87500" 3902.97219365871 1992.6887026115 5813.25568470593 1626.72901835978 6179.21536895764
"22.91667" 3446.31898154152 1498.237331243 5394.40063184003 1125.03652153021 5767.60144155283
"22.95833" 2181.15737726649 219.875322619652 4142.43943191333 -155.854334685635 4518.16908921862
"23.00000" 2188.76353233323 222.45716404526 4155.06990062119 -154.235018582736 4531.76208324919
"23.04167" 1406.99577427906 -559.310594008904 3373.30214256703 -936.002776636901 3749.99432519502
"23.08333" 1959.76214098346 -6.54422730450733 3926.06850927142 -383.236409932504 4302.76069189942
"23.12500" 1058.99715230622 -907.309215981749 3025.30352059418 -1284.00139860975 3401.99570322218
"23.16667" 1351.83827263503 -614.468095652935 3318.144640923 -991.160278280932 3694.83682355099
"23.20833" 982.817651302626 -983.488716985339 2949.12401959059 -1360.18089961334 3325.81620221859
"23.25000" 1420.29783675352 -546.008531534442 3386.60420504149 -922.700714162439 3763.29638766949
"23.29167" 1183.78976392716 -782.516604360806 3150.09613221513 -1159.2087869888 3526.78831484312
"23.33333" 3740.50782937134 1774.20146108338 5706.81419765931 1397.50927845538 6083.50638028731
"23.37500" 3186.53611407733 1220.22974578936 5152.84248236529 843.537563161363 5529.53466499329
"23.41667" 1787.24069243615 -179.065675851814 3753.54706072412 -555.757858479811 4130.23924335211
"23.45833" 2426.86964209824 460.563273810279 4393.17601038621 83.8710911822818 4769.86819301421
"23.50000" 1761.16033129154 -205.146036996427 3727.4666995795 -581.838219624424 4104.1588822075
"23.54167" 1779.30004473744 -187.006323550528 3745.6064130254 -563.698506178525 4122.2985956534
"23.58333" 2375.36888869984 409.062520411874 4341.67525698781 32.3703377838774 4718.3674396158
"23.62500" 2490.22012377298 523.913755485016 4456.52649206095 147.22157285702 4833.21867468894
"23.66667" 3806.64690407413 1840.34053578616 5772.9532723621 1463.64835315817 6149.64545499009
"23.70833" 2644.81762015233 678.511251864362 4611.12398844029 301.819069236365 4987.81617106829
"23.75000" 3121.88082163851 1155.57445335054 5088.18718992647 778.882270722546 5464.87937255447
"23.79167" 1847.48533851839 -118.821029769579 3813.79170680635 -495.513212397576 4190.48388943435
"23.83333" 2212.8750755816 246.568707293635 4179.18144386957 -130.123475334362 4555.87362649756
"x"
"1" "======"
"x"
"1" "house: 34"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 98.4195946584794 -236.057909477706 432.897098794664 -300.134933844324 496.974123161283
"20.91667" 75.7780052917008 -355.749138509595 507.305149092997 -438.418301506442 589.974312089844
"20.95833" 63.5668752635136 -421.834247215829 548.967997742856 -514.824236581538 641.957987108565
"21.00000" 83.4608525533126 -434.649888947176 601.571594053801 -533.906174339141 700.827879445766
"21.04167" 60.467332062311 -478.28205752883 599.216721653452 -581.49216086145 702.426824986072
"21.08333" 86.3310907082743 -465.706078094727 638.368259511276 -571.461767727793 744.123949144341
"21.12500" 129.35675803296 -431.335984018253 690.049500084173 -538.749852067129 797.463368133048
"21.16667" 140.483568767496 -425.887631753816 706.854769288808 -534.38934193633 815.356479471322
"21.20833" 171.000629166216 -399.112615546404 741.113873878835 -508.331202211976 850.332460544407
"21.25000" 198.152422514485 -374.433876895436 770.738721924407 -484.12623529196 880.431080320931
"21.29167" 224.155403459296 -350.068344212756 798.379151131347 -460.07439429525 908.385201213841
"21.33333" 627.120159699209 51.8109096511339 1202.42940974728 -58.4030939150426 1312.64341331346
"21.37500" 895.193136313503 319.16370483425 1471.22256779276 208.811733594483 1581.57453903252
"21.41667" 842.05902309413 265.55153187665 1418.56651431161 155.107977062154 1529.01006912611
"21.45833" 939.804622451693 362.979683145273 1516.62956175811 252.475313690993 1627.13393121239
"21.50000" 829.669657367423 252.633874682854 1406.70544005199 142.089113225787 1517.25020150906
"21.54167" 655.084128694488 77.9082890062581 1232.25996838272 -32.6633036604578 1342.83156104943
"21.58333" 689.41462243556 112.145742003152 1266.68350286797 1.5563251959245 1377.27291967519
"21.62500" 704.222512683702 126.891827240766 1281.55319812664 16.2905702316817 1392.15445513572
"21.66667" 584.736504256866 7.36477132274331 1162.10823719099 -103.244349297677 1272.71735781141
"21.70833" 664.477186480343 87.078206485426 1241.87616647526 -23.5361339496508 1352.49050691034
"21.75000" 766.327016018511 188.909972188147 1343.74405984887 78.2921712009862 1454.36186083604
"21.79167" 903.403270806669 325.974285703822 1480.83225590952 215.35419708536 1591.45234452798
"21.83333" 746.79212809035 169.355301164543 1324.22895501616 58.7337102606514 1434.85054592005
"21.87500" 527.978398190187 -50.2457936840171 1106.20259006439 -161.018222842679 1216.97501922305
"21.91667" 412.176956634797 -166.569592491875 990.923505761469 -277.442091454874 1101.79600472447
"21.95833" 362.103939534826 -216.989074431421 941.196953501073 -327.927946874529 1052.13582594418
"22.00000" 344.437989966631 -234.884563236473 923.760543169735 -345.867409313358 1034.74338924662
"22.04167" 279.682628944042 -299.793043832837 859.158301720922 -410.805223561577 970.170481449662
"22.08333" 249.521534788896 -330.055863159365 829.098932737157 -441.087530734686 940.130600312477
"22.12500" 276.166273421312 -303.478710715657 855.811257558281 -414.523326013343 966.855872855966
"22.16667" 253.699267726224 -325.990622806078 833.389158258527 -437.043840978852 944.442376431301
"22.20833" 264.127447137934 -315.592281501016 843.847175776884 -426.651215864156 954.906110140024
"22.25000" 279.824772192085 -299.91478270445 859.56432708862 -410.977515253042 970.627059637212
"22.29167" 314.03148085805 -265.721247797667 893.784209513768 -376.786504089344 1004.84946580544
"22.33333" 704.378120229901 124.616638359936 1284.13960209987 13.5497051844154 1395.20653527539
"22.37500" 971.116328980872 391.349031524253 1550.88362643749 280.280984236474 1661.95167372527
"22.41667" 869.276154386448 289.504993768004 1449.04731500489 178.436206400814 1560.11610237208
"22.45833" 975.1489519581 395.375226172211 1554.92267774399 284.305947386928 1665.99195652927
"22.50000" 909.222254736893 329.446827239013 1488.99768223477 218.377222450817 1600.06728702297
"22.54167" 757.439373951085 177.662819930324 1337.21592797185 66.5929993302035 1448.28574857197
"22.58333" 765.048927734363 185.271631550773 1344.82622391795 74.2016687719257 1455.8961866968
"22.62500" 751.591327357385 171.813547651888 1331.36910706288 60.743492243059 1442.43916247171
"22.66667" 681.263042510712 101.484956018053 1261.04112900337 -9.58515816306408 1372.11124318449
"22.70833" 717.112884416615 137.334615903525 1296.8911529297 26.2644668521172 1407.96130198111
"22.75000" 796.029697608624 216.25134100875 1375.8080542085 105.181175082249 1486.878220135
"22.79167" 958.7295473373 378.951181663161 1538.50791301144 267.881013998272 1649.57808067633
"22.83333" 857.669847242404 277.89154996982 1437.44814451499 166.821395408855 1548.51829907595
"22.87500" 614.733880350209 34.9427890458014 1194.52497165462 -76.129816512551 1305.59757721297
"22.91667" 502.763168451227 -77.0362509258713 1082.56258782832 -188.110451922213 1193.63678882467
"22.95833" 390.241561149242 -189.563131235984 970.046253534467 -300.63834240092 1081.1214646994
"23.00000" 368.975957333917 -210.83184628328 948.783760951115 -321.907653477798 1059.85956814563
"23.04167" 299.382814953573 -280.427519187483 879.193149094628 -391.503811163299 990.269441070445
"23.08333" 270.290563195392 -309.521452436902 850.102578827686 -420.598066541871 961.179192932656
"23.12500" 287.751413770009 -292.061719161805 867.564546701823 -403.138547311748 978.641374851766
"23.16667" 272.008391576351 -307.805483729887 851.822266882588 -418.882454099093 962.899237251794
"23.20833" 270.975416601451 -308.838951909103 850.789785112005 -419.916016763184 961.866849966086
"23.25000" 293.642350238538 -286.172345852605 873.45704632968 -397.249473462443 984.534173939519
"23.29167" 333.931672339269 -245.883241199148 913.746585877685 -356.960410466121 1024.82375514466
"23.33333" 779.123368275662 199.308310588925 1358.9384259624 88.2311137069543 1470.01562284437
"23.37500" 1008.95665893752 429.141505983514 1588.77181189153 318.064290850859 1699.84902702418
"23.41667" 878.536119393241 298.720903915296 1458.35133487118 187.643676804713 1569.42856198177
"23.45833" 990.566153073282 410.750897223546 1570.38140892302 299.673662378797 1681.45864376777
"23.50000" 916.329369620996 336.514088712879 1496.14465052911 225.436849067608 1607.22189017438
"23.54167" 764.423444418251 184.60814952043 1344.23873931607 73.5309071951032 1455.3159816414
"23.58333" 818.358285407509 238.542985218909 1398.17358559611 127.465741880009 1509.25082893501
"23.62500" 812.202803091616 232.387505414963 1392.01810076827 121.310262557285 1503.09534362595
"23.66667" 692.849753131236 113.034466194811 1272.66504006766 1.95722539467647 1383.7422808678
"23.70833" 756.974971643304 177.159705494792 1336.79023779182 66.0824686770708 1447.86747460954
"23.75000" 741.268041320428 161.452809528976 1321.08327311188 50.3755792931565 1432.1605033477
"23.79167" 901.694286765018 321.879108719828 1481.50946481021 210.801888780368 1592.58668474967
"23.83333" 848.597252951178 268.78215714602 1428.41234875634 157.70495296157 1539.48955294079
"x"
"1" "======"
"x"
"1" "house: 35"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 61.1838207563262 -446.792465728598 569.16010724125 -544.10725815633 666.474899668982
"20.91667" -29.5946323477665 -675.56459301253 616.375328316997 -799.315315849682 740.126051154149
"20.95833" -59.6471664514043 -777.659027740626 658.364694837818 -915.21106924539 795.916736342582
"21.00000" -40.926204643331 -799.988437982898 718.136028696236 -945.40464272017 863.552233433508
"21.04167" -80.1651116430638 -863.489084802677 703.158861516549 -1013.55319582483 853.222972538701
"21.08333" -37.9389373697263 -835.867094576496 759.989219837043 -988.728980173834 912.851105434382
"21.12500" 21.1428052077165 -785.665862810055 827.951473225488 -940.229018898197 982.51462931363
"21.16667" 20.4556346200013 -791.784849670928 832.696118910931 -947.3885977851 988.299867025102
"21.20833" 48.4693156844273 -767.105151723976 864.043783092831 -923.34760263524 1020.28623400409
"21.25000" 91.9472735016278 -725.677848200803 909.572395204059 -882.3131501216 1066.20769712486
"21.29167" 148.707461728521 -670.180578664425 967.595502121467 -827.057822332288 1124.47274578933
"21.33333" 673.104473556856 -146.561956238503 1492.77090335221 -303.588318684425 1649.79726579814
"21.37500" 1027.49624271256 207.349830093316 1847.6426553318 50.2315156604253 2004.76096976469
"21.41667" 964.913948701609 144.471475560405 1785.35642184281 -12.7035562213219 1942.53145362454
"21.45833" 1091.8800383366 271.254919642486 1912.50515703072 114.044897813897 2069.71517885931
"21.50000" 974.485897669263 153.748092140204 1795.22370319832 -3.4835174991631 1952.45531283769
"21.54167" 726.055140259752 -94.7521889661961 1546.8624694857 -251.99711750314 1704.10739802264
"21.58333" 755.234708701061 -65.61550704366 1576.08492444578 -222.868651500881 1733.338068903
"21.62500" 745.321627384385 -75.5550296754438 1566.19828444421 -232.813239587805 1723.45649435658
"21.66667" 696.595756980231 -124.297179106134 1517.4886930666 -281.558507648499 1674.75002160896
"21.70833" 694.280468792438 -126.622451884885 1515.18338946976 -283.885693210232 1672.44663079511
"21.75000" 938.612113518744 117.703130497211 1759.52109654028 -39.5612722126027 1916.78549925009
"21.79167" 1035.32719656884 214.414633174002 1856.23975996367 57.1495445595624 2013.50484857811
"21.83333" 940.007109780719 119.092597384801 1760.92162217664 -38.1728646065875 1918.18708416803
"21.87500" 615.08036075703 -206.383009974878 1436.54373148894 -363.753618675789 1593.91434018985
"21.91667" 414.652581014982 -407.148523847052 1236.45368587702 -564.583833455551 1393.88899548551
"21.95833" 314.299249290528 -507.708926731417 1136.30742531247 -665.183905685673 1293.78240426673
"22.00000" 269.5033933731 -552.630470154625 1091.63725690083 -710.129527503603 1249.1363142498
"22.04167" 168.968419494358 -653.244991642571 991.181830631287 -810.75928820504 1148.69612719375
"22.08333" 138.19262395697 -684.069873023408 960.455120937347 -841.593573132446 1117.97882104639
"22.12500" 172.439992700145 -649.852794190719 994.73277959101 -807.382297043764 1152.26228244405
"22.16667" 135.938330182587 -686.373148317206 958.249808682381 -843.906231987095 1115.78289235227
"22.20833" 139.230574613498 -683.092438353639 961.553587580634 -840.627731721746 1119.08888094874
"22.25000" 170.514466045867 -651.815664694186 992.84459678592 -809.352321638925 1150.38125373066
"22.29167" 237.041810494449 -585.292712357049 1059.37633334595 -742.830210713927 1216.91383170283
"22.33333" 755.001231885683 -67.3360008653378 1577.3384646367 -224.874018367137 1734.8764821385
"22.37500" 1102.89280022827 280.553895998176 1925.23170445837 123.015558285288 2082.77004217126
"22.41667" 993.893500765819 171.553566386829 1816.23343514481 14.0150313247181 1973.77197020692
"22.45833" 1127.66932775025 305.328759823244 1950.00989567725 147.790103390127 2107.54855211037
"22.50000" 1046.10679258722 223.765837203526 1868.44774797091 66.2271065439755 2025.98647863046
"22.54167" 820.424222691603 -1.91696610384918 1642.76541148705 -159.455741478905 1800.30418686211
"22.58333" 832.204548975084 9.86322536228306 1654.54587258788 -147.675575840204 1812.08467379037
"22.62500" 795.294869740489 -27.0465221230977 1617.63626160408 -184.585336400626 1775.1750758816
"22.66667" 733.960153428459 -88.3812563332444 1556.30156319016 -245.920074039578 1713.84038089649
"22.70833" 727.430861611312 -94.9105199476174 1549.77224317024 -252.449332251047 1707.31105547367
"22.75000" 843.232976617181 20.8916760622266 1665.57427717214 -136.647120722988 1823.11307395735
"22.79167" 1057.00527017861 234.664122673072 1879.34641768415 77.125355208069 2036.88518514915
"22.83333" 1026.41813715729 204.077251106689 1848.75902320789 46.5385337295213 2006.29774058506
"22.87500" 708.300386155872 -114.10084614388 1530.70161845562 -271.651124262889 1688.25189657463
"22.91667" 504.273901266993 -318.164101683128 1326.71190421711 -475.721424084131 1484.26922661812
"22.95833" 330.746573218514 -491.713362974767 1153.20650941179 -649.274887203813 1310.76803364084
"23.00000" 283.409237860195 -539.06300578708 1105.88148150747 -696.626887798098 1263.44536351849
"23.04167" 182.527998604412 -639.953045161974 1005.0090423708 -797.518613042564 1162.57461025139
"23.08333" 156.673669085991 -665.812805267904 979.160143439886 -823.379413505121 1136.7267516771
"23.12500" 176.130274408359 -646.359551176565 998.620099993282 -803.926801420821 1156.18735023754
"23.16667" 149.147697467204 -673.344196149258 971.639591083665 -830.911842573544 1129.20723750795
"23.20833" 143.100392608502 -679.392777140126 965.59356235713 -836.960668037511 1123.16145325451
"23.25000" 180.824044558427 -641.669912590407 1003.31800170726 -799.237954332801 1160.88604344965
"23.29167" 252.714756683811 -569.779686193138 1075.20919956076 -727.347820988164 1232.77733435579
"23.33333" 842.398394689184 19.9036523637965 1664.89313701457 -137.664539797613 1822.46132917598
"23.37500" 1149.66371681737 327.168790184607 1972.15864345014 169.600562714789 2129.72687091996
"23.41667" 1013.2567914448 190.761751860688 1835.75183102892 33.1935027523853 1993.32008013722
"23.45833" 1152.22679541364 329.731687400904 1974.72190342638 172.16342518349 2132.2901656438
"23.50000" 1051.1995515312 228.704403356317 1873.69469970608 71.1361334449011 2031.2629696175
"23.54167" 820.265182413845 -2.22998719780867 1642.7603520255 -159.798261215942 1800.32862604363
"23.58333" 882.915517240158 60.4203398244982 1705.41069465582 -97.1479356886756 1862.97897016899
"23.62500" 862.85791910716 40.3627456663393 1685.35309254798 -117.205529085361 1842.92136729968
"23.66667" 820.807567515388 -1.68758922739914 1643.30272425818 -159.255860780199 1800.87099581097
"23.70833" 775.48782216916 -47.0073011854212 1597.98294552374 -204.575566341925 1755.55121068025
"23.75000" 921.719171238523 99.2241058943742 1744.21423658267 -58.3441481488686 1901.78249062591
"23.79167" 997.010357385855 174.515388455923 1819.50532631579 16.9471528830885 1977.07356188862
"23.83333" 1004.57426341321 182.079452206433 1827.06907461999 24.5112468491747 1984.63727997725
"x"
"1" "======"
"x"
"1" "house: 36"
"Point.Forecast" "Lo.90" "Hi.90" "Lo.95" "Hi.95"
"20.87500" 1084.98015871843 511.642219728826 1658.31809770802 401.805867111266 1768.15445032558
"20.91667" 755.886240562377 30.2435297792907 1481.52895134546 -108.770380230559 1620.54286135531
"20.95833" 259.874323790186 -496.039339674591 1015.78798725496 -640.852361877636 1160.60100945801
"21.00000" 401.678681208077 -375.655117200626 1179.01247961678 -524.57166951187 1327.92903192802
"21.04167" 125.779913134186 -666.872825273251 918.432651541623 -818.724080455184 1070.28390672356
"21.08333" 130.571294886332 -673.114348401503 934.256938174167 -827.07921572809 1088.22180550075
"21.12500" 165.326574599503 -646.34336926385 976.996518462856 -801.837816954442 1132.49096615345
"21.16667" 192.246436817889 -625.220963609502 1009.71383724528 -781.826050314451 1166.31892395023
"21.20833" 118.904661358791 -702.782283259962 940.591605977544 -860.195722791699 1098.00504550928
"21.25000" 337.827138928746 -486.936093624275 1162.59037148177 -644.938868386291 1320.59314624378
"21.29167" 261.385513904127 -565.623232133463 1088.39425994172 -724.056187761118 1246.82721556937
